unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,oracle_checks
fedramp_moderate_multi_cloud_SI-4_11_0373,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,SI-4 (11),System Monitoring | Analyze Communications Traffic Anomalies,,System,Multiple,16,automated,,,FedRAMP_controls_with_checks.csv,oracle_audit_log_file_validation_enabled; oracle_cloud_guard_is_enabled
fedramp_moderate_multi_cloud_SI-4_12_0374,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,SI-4 (12),System Monitoring | Automated Organization-generated Alerts,,System,Multiple,16,automated,,,FedRAMP_controls_with_checks.csv,oracle_audit_log_file_validation_enabled; oracle_cloud_guard_is_enabled
fedramp_moderate_multi_cloud_SI-4_14_0375,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,SI-4 (14),System Monitoring | Wireless Intrusion Detection,,System,Multiple,16,automated,,,FedRAMP_controls_with_checks.csv,oracle_audit_log_file_validation_enabled; oracle_cloud_guard_is_enabled
fedramp_moderate_multi_cloud_SI-4_16_0376,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,SI-4 (16),System Monitoring | Correlate Monitoring Information,,System,Multiple,16,automated,,,FedRAMP_controls_with_checks.csv,oracle_audit_log_file_validation_enabled; oracle_cloud_guard_is_enabled
fedramp_moderate_multi_cloud_SI-4_18_0377,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,SI-4 (18),System Monitoring | Analyze Traffic and Covert Exfiltration,,System,Multiple,16,automated,,,FedRAMP_controls_with_checks.csv,oracle_audit_log_file_validation_enabled; oracle_cloud_guard_is_enabled
fedramp_moderate_multi_cloud_SI-4_19_0378,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,SI-4 (19),System Monitoring | Risk for Individuals,,System,Multiple,16,automated,,,FedRAMP_controls_with_checks.csv,oracle_audit_log_file_validation_enabled; oracle_cloud_guard_is_enabled
fedramp_moderate_multi_cloud_SI-4_20_0379,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,SI-4 (20),System Monitoring | Privileged Users,,System,Multiple,16,automated,,,FedRAMP_controls_with_checks.csv,oracle_audit_log_file_validation_enabled; oracle_cloud_guard_is_enabled
fedramp_moderate_multi_cloud_SI-4_22_0380,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,SI-4 (22),System Monitoring | Unauthorized Network Services,,System,Multiple,16,automated,,,FedRAMP_controls_with_checks.csv,oracle_audit_log_file_validation_enabled; oracle_cloud_guard_is_enabled
fedramp_moderate_multi_cloud_SI-4_23_0381,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,SI-4 (23),System Monitoring | Host-based Devices,,System,Multiple,16,automated,,,FedRAMP_controls_with_checks.csv,oracle_audit_log_file_validation_enabled; oracle_cloud_guard_is_enabled
fedramp_moderate_multi_cloud_SI-16_0396,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,SI-16,Memory Protection,,Memory,GUARDDUTY,18,automated,,,FedRAMP_controls_with_checks.csv,oracle_cloud_guard_guardduty_enabled; oracle_cloud_guard_security_center_enabled; oracle_cloud_guard_vulnerability_assessment_enabled
gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001,MULTI_CLOUD,GDPR,gdpr,,,Article 25 Data protection by design and by default,,Article,Multiple,220,automated,,,GDPR_controls_with_checks.csv,oracle_audit_cloudwatch_logging_enabled; oracle_audit_kms_encryption_enabled; oracle_audit_log_file_validation_enabled; oracle_audit_logs_s3_bucket_access_logging_enabled; oracle_audit_logs_s3_bucket_is_not_publicly_accessible; oracle_audit_multi_region_enabled; oracle_config_recorder_all_regions_enabled; oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges; oracle_identity_no_root_access_key; oracle_identity_password_policy_lowercase; oracle_identity_password_policy_minimum_length_14; oracle_identity_password_policy_number; oracle_identity_password_policy_reuse_24; oracle_identity_password_policy_symbol; oracle_identity_password_policy_uppercase; oracle_identity_root_hardware_mfa_enabled; oracle_identity_root_mfa_enabled; oracle_identity_rotate_access_key_90_days; oracle_identity_support_role_created; oracle_identity_user_accesskey_unused; oracle_identity_user_console_access_unused; oracle_identity_user_mfa_enabled_console_access; oracle_kms_cmk_rotation_enabled; oracle_monitoring_log_metric_filter_and_alarm_for_aws_config_configuration_changes_enabled; oracle_monitoring_log_metric_filter_and_alarm_for_cloudtrail_configuration_changes_enabled; oracle_monitoring_log_metric_filter_authentication_failures; oracle_monitoring_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk; oracle_monitoring_log_metric_filter_for_s3_bucket_policy_changes; oracle_monitoring_log_metric_filter_policy_changes; oracle_monitoring_log_metric_filter_root_usage; oracle_monitoring_log_metric_filter_security_group_changes; oracle_monitoring_log_metric_filter_sign_in_without_mfa; oracle_monitoring_log_metric_filter_unauthorized_api_calls; oracle_vcn_flow_logs_enabled
gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002,MULTI_CLOUD,GDPR,gdpr,,,Article 30 Records of processing activities,,Article,Multiple,70,automated,,,GDPR_controls_with_checks.csv,oracle_audit_cloudwatch_logging_enabled; oracle_audit_kms_encryption_enabled; oracle_audit_multi_region_enabled; oracle_audit_s3_dataevents_read_enabled; oracle_audit_s3_dataevents_write_enabled; oracle_config_recorder_all_regions_enabled; oracle_elb_logging_enabled; oracle_elbv2_logging_enabled; oracle_kms_cmk_rotation_enabled; oracle_redshift_cluster_audit_logging; oracle_vcn_flow_logs_enabled
gdpr_multi_cloud_Article_32_Security_of_processing_0003,MULTI_CLOUD,GDPR,gdpr,,,Article 32 Security of processing,,Article,Multiple,122,automated,,,GDPR_controls_with_checks.csv,oracle_acm_certificates_expiration_check; oracle_audit_kms_encryption_enabled; oracle_audit_log_file_validation_enabled; oracle_cloudfront_distributions_https_enabled; oracle_compute_ebs_volume_encryption; oracle_database_instance_backup_enabled; oracle_database_instance_integration_cloudwatch_logs; oracle_database_instance_storage_encrypted; oracle_dynamodb_accelerator_cluster_encryption_enabled; oracle_dynamodb_tables_kms_cmk_encryption_enabled; oracle_efs_encryption_at_rest_enabled; oracle_elb_ssl_listeners; oracle_monitoring_log_group_kms_encryption_enabled; oracle_object_storage_bucket_default_encryption; oracle_object_storage_bucket_secure_transport_policy; oracle_opensearch_service_domains_encryption_at_rest_enabled; oracle_opensearch_service_domains_node_to_node_encryption_enabled; oracle_redshift_cluster_audit_logging; oracle_redshift_cluster_automated_snapshot; oracle_sagemaker_notebook_instance_encryption_enabled; oracle_sns_topics_kms_encryption_at_rest_enabled
hipaa_multi_cloud_164_308_a_1_ii_a_0001,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_1_ii_a,164_308_a_1_ii_a: 164.308(a)(1)(ii)(A) Risk analysis,,164_308_a_1_ii_a,Multiple,16,automated,,,HIPAA_controls_with_checks.csv,oracle_cloud_guard_is_enabled; oracle_config_recorder_all_regions_enabled
hipaa_multi_cloud_164_308_a_1_ii_b_0002,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_1_ii_b,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,,164_308_a_1_ii_b,Multiple,226,automated,,,HIPAA_controls_with_checks.csv,oracle_audit_kms_encryption_enabled; oracle_audit_log_file_validation_enabled; oracle_awslambda_function_not_publicly_accessible; oracle_awslambda_function_url_public; oracle_compute_ebs_default_encryption; oracle_compute_ebs_public_snapshot; oracle_compute_ebs_volume_encryption; oracle_compute_instance_older_than_specific_days; oracle_compute_instance_public_ip; oracle_compute_networkacl_allow_ingress_any_port; oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_22; oracle_database_instance_backup_enabled; oracle_database_instance_multi_az; oracle_database_instance_storage_encrypted; oracle_database_snapshots_public_access; oracle_dynamodb_tables_pitr_enabled; oracle_efs_encryption_at_rest_enabled; oracle_elb_ssl_listeners; oracle_elbv2_deletion_protection; oracle_emr_cluster_master_nodes_no_public_ip; oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges; oracle_identity_no_root_access_key; oracle_monitoring_log_group_kms_encryption_enabled; oracle_object_storage_account_level_public_access_blocks; oracle_object_storage_bucket_default_encryption; oracle_object_storage_bucket_object_versioning; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access; oracle_object_storage_bucket_secure_transport_policy; oracle_opensearch_service_domains_encryption_at_rest_enabled; oracle_redshift_cluster_audit_logging; oracle_redshift_cluster_public_access; oracle_sagemaker_notebook_instance_encryption_enabled; oracle_sagemaker_notebook_instance_without_direct_internet_access_configured; oracle_sns_topics_kms_encryption_at_rest_enabled
hipaa_multi_cloud_164_308_a_1_ii_d_0003,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_1_ii_d,164_308_a_1_ii_d: 164.308(a)(1)(ii)(D) Information system activity review,,164_308_a_1_ii_d,Multiple,76,automated,,,HIPAA_controls_with_checks.csv,oracle_apigateway_restapi_logging_enabled; oracle_audit_cloudwatch_logging_enabled; oracle_audit_kms_encryption_enabled; oracle_audit_log_file_validation_enabled; oracle_audit_multi_region_enabled; oracle_audit_s3_dataevents_read_enabled; oracle_audit_s3_dataevents_write_enabled; oracle_cloud_guard_enabled; oracle_cloud_guard_is_enabled; oracle_elb_logging_enabled; oracle_elbv2_logging_enabled; oracle_object_storage_bucket_server_access_logging_enabled; oracle_redshift_cluster_audit_logging; oracle_vcn_flow_logs_enabled
hipaa_multi_cloud_164_308_a_3_i_0004,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_3_i,164_308_a_3_i: 164.308(a)(3)(i) Workforce security,,164_308_a_3_i,Multiple,94,automated,,,HIPAA_controls_with_checks.csv,oracle_awslambda_function_not_publicly_accessible; oracle_awslambda_function_url_public; oracle_compute_ebs_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges; oracle_identity_no_root_access_key; oracle_object_storage_account_level_public_access_blocks; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access; oracle_redshift_cluster_public_access; oracle_sagemaker_notebook_instance_without_direct_internet_access_configured
hipaa_multi_cloud_164_308_a_3_ii_a_0005,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_3_ii_a,164_308_a_3_ii_a: 164.308(a)(3)(ii)(A) Authorization and/or supervision,,164_308_a_3_ii_a,Multiple,88,automated,,,HIPAA_controls_with_checks.csv,oracle_apigateway_restapi_logging_enabled; oracle_audit_multi_region_enabled; oracle_audit_s3_dataevents_read_enabled; oracle_audit_s3_dataevents_write_enabled; oracle_cloud_guard_enabled; oracle_cloud_guard_is_enabled; oracle_elb_logging_enabled; oracle_elbv2_logging_enabled; oracle_identity_root_hardware_mfa_enabled; oracle_identity_root_mfa_enabled; oracle_identity_user_mfa_enabled_console_access; oracle_object_storage_bucket_server_access_logging_enabled; oracle_redshift_cluster_audit_logging; oracle_vcn_flow_logs_enabled
hipaa_multi_cloud_164_308_a_3_ii_b_0006,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_3_ii_b,164_308_a_3_ii_b: 164.308(a)(3)(ii)(B) Workforce clearance procedure,,164_308_a_3_ii_b,Multiple,40,automated,,,HIPAA_controls_with_checks.csv,oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges; oracle_identity_no_root_access_key; oracle_identity_user_accesskey_unused; oracle_identity_user_console_access_unused
hipaa_multi_cloud_164_308_a_3_ii_c_0007,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_3_ii_c,164_308_a_3_ii_c: 164.308(a)(3)(ii)(C) Termination procedures,,164_308_a_3_ii_c,ROTATE,10,automated,,,HIPAA_controls_with_checks.csv,oracle_identity_rotate_access_key_90_days
hipaa_multi_cloud_164_308_a_4_i_0008,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_4_i,164_308_a_4_i: 164.308(a)(4)(i) Information access management,,164_308_a_4_i,Multiple,21,automated,,,HIPAA_controls_with_checks.csv,oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges
hipaa_multi_cloud_164_308_a_4_ii_a_0009,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_4_ii_a,164_308_a_4_ii_a: 164.308(a)(4)(ii)(A) Isolating health care clearinghouse functions,,164_308_a_4_ii_a,Multiple,118,automated,,,HIPAA_controls_with_checks.csv,oracle_acm_certificates_expiration_check; oracle_audit_kms_encryption_enabled; oracle_cloudfront_distributions_https_enabled; oracle_compute_ebs_default_encryption; oracle_compute_ebs_volume_encryption; oracle_database_instance_backup_enabled; oracle_database_instance_integration_cloudwatch_logs; oracle_database_instance_storage_encrypted; oracle_dynamodb_accelerator_cluster_encryption_enabled; oracle_dynamodb_tables_kms_cmk_encryption_enabled; oracle_efs_encryption_at_rest_enabled; oracle_eks_cluster_kms_cmk_encryption_in_secrets_enabled; oracle_elb_ssl_listeners; oracle_monitoring_log_group_kms_encryption_enabled; oracle_object_storage_bucket_default_encryption; oracle_opensearch_service_domains_encryption_at_rest_enabled; oracle_opensearch_service_domains_node_to_node_encryption_enabled; oracle_redshift_cluster_audit_logging; oracle_redshift_cluster_automated_snapshot; oracle_sagemaker_notebook_instance_encryption_enabled; oracle_sns_topics_kms_encryption_at_rest_enabled
hipaa_multi_cloud_164_308_a_4_ii_b_0010,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_4_ii_b,164_308_a_4_ii_b: 164.308(a)(4)(ii)(B) Access authorization,,164_308_a_4_ii_b,Multiple,21,automated,,,HIPAA_controls_with_checks.csv,oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges
hipaa_multi_cloud_164_308_a_4_ii_c_0011,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_4_ii_c,164_308_a_4_ii_c: 164.308(a)(4)(ii)(B) Access authorization,,164_308_a_4_ii_c,Multiple,57,automated,,,HIPAA_controls_with_checks.csv,oracle_identity_aws_attached_policy_no_administrative_privileges; oracle_identity_customer_attached_policy_no_administrative_privileges; oracle_identity_inline_policy_no_administrative_privileges; oracle_identity_no_root_access_key; oracle_identity_password_policy_reuse_24; oracle_identity_rotate_access_key_90_days; oracle_identity_user_accesskey_unused; oracle_identity_user_console_access_unused; oracle_secretsmanager_automatic_rotation_enabled
hipaa_multi_cloud_164_308_a_5_ii_b_0012,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_5_ii_b,164_308_a_5_ii_b: 164.308(a)(5)(ii)(B) Protection from malicious software,,164_308_a_5_ii_b,Multiple,16,automated,,,HIPAA_controls_with_checks.csv,oracle_compute_instance_managed_by_ssm; oracle_ssm_managed_compliant_patching
hipaa_multi_cloud_164_308_a_5_ii_c_0013,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_5_ii_c,164_308_a_5_ii_c: 164.308(a)(5)(ii)(C) Log-in monitoring,,164_308_a_5_ii_c,Multiple,18,automated,,,HIPAA_controls_with_checks.csv,oracle_cloud_guard_enabled; oracle_cloud_guard_is_enabled; oracle_monitoring_log_metric_filter_authentication_failures
hipaa_multi_cloud_164_308_a_5_ii_d_0014,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_5_ii_d,164_308_a_5_ii_d: 164.308(a)(5)(ii)(D) Password management,,164_308_a_5_ii_d,Multiple,54,automated,,,HIPAA_controls_with_checks.csv,oracle_identity_password_policy_lowercase; oracle_identity_password_policy_minimum_length_14; oracle_identity_password_policy_number; oracle_identity_password_policy_reuse_24; oracle_identity_password_policy_symbol; oracle_identity_password_policy_uppercase; oracle_identity_rotate_access_key_90_days; oracle_identity_user_accesskey_unused; oracle_identity_user_console_access_unused
hipaa_multi_cloud_164_308_a_6_i_0015,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_6_i,164_308_a_6_i: 164.308(a)(6)(i) Security incident procedures,,164_308_a_6_i,Multiple,50,automated,,,HIPAA_controls_with_checks.csv,oracle_cloud_guard_enabled; oracle_cloud_guard_is_enabled; oracle_monitoring_changes_to_network_acls_alarm_configured; oracle_monitoring_changes_to_network_gateways_alarm_configured; oracle_monitoring_changes_to_network_route_tables_alarm_configured; oracle_monitoring_changes_to_vpcs_alarm_configured; oracle_monitoring_log_metric_filter_authentication_failures; oracle_monitoring_log_metric_filter_root_usage
hipaa_multi_cloud_164_308_a_6_ii_0016,MULTI_CLOUD,HIPAA,hipaa,,164_308_a_6_ii,164_308_a_6_ii: 164.308(a)(6)(ii) Response and reporting,,164_308_a_6_ii,Multiple,84,automated,,,HIPAA_controls_with_checks.csv,oracle_apigateway_restapi_logging_enabled; oracle_audit_cloudwatch_logging_enabled; oracle_audit_multi_region_enabled; oracle_audit_s3_dataevents_read_enabled; oracle_audit_s3_dataevents_write_enabled; oracle_cloud_guard_enabled; oracle_cloud_guard_is_enabled; oracle_cloud_guard_no_high_severity_findings; oracle_elb_logging_enabled; oracle_elbv2_logging_enabled; oracle_monitoring_log_metric_filter_authentication_failures; oracle_monitoring_log_metric_filter_root_usage; oracle_object_storage_bucket_server_access_logging_enabled; oracle_vcn_flow_logs_enabled
