csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
ibm,global_catalog,items[].name,item.name,string,Yes,ibm.global_catalog.get_visibility,read_get,Yes,ibm.global_catalog.get_visibility,ibm.global_catalog.get_visibility,1,0,ibm.global_catalog.get_visibility[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].name,item.name,string,Yes,ibm.global_catalog.list_artifacts,read_list,Yes,ibm.global_catalog.list_artifacts,ibm.global_catalog.list_artifacts,1,0,ibm.global_catalog.list_artifacts[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.list_catalog_entries,read_list,Yes,ibm.global_catalog.list_catalog_entries,ibm.global_catalog.list_catalog_entries,1,0,ibm.global_catalog.list_catalog_entries[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.get_artifact,read_get,Yes,ibm.global_catalog.get_artifact,ibm.global_catalog.get_artifact,1,0,ibm.global_catalog.get_artifact[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.get_audit_logs,read_get,Yes,ibm.global_catalog.get_audit_logs,ibm.global_catalog.get_audit_logs,1,0,ibm.global_catalog.get_audit_logs[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.get_authenticator,read_get,Yes,ibm.global_catalog.get_authenticator,ibm.global_catalog.get_authenticator,1,0,ibm.global_catalog.get_authenticator[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.get_catalog_entry,read_get,Yes,ibm.global_catalog.get_catalog_entry,ibm.global_catalog.get_catalog_entry,1,0,ibm.global_catalog.get_catalog_entry[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.get_child_objects,read_get,Yes,ibm.global_catalog.get_child_objects,ibm.global_catalog.get_child_objects,1,0,ibm.global_catalog.get_child_objects[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.get_enable_gzip_compression,read_get,Yes,ibm.global_catalog.get_enable_gzip_compression,ibm.global_catalog.get_enable_gzip_compression,1,0,ibm.global_catalog.get_enable_gzip_compression[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.get_http_client,read_get,Yes,ibm.global_catalog.get_http_client,ibm.global_catalog.get_http_client,1,0,ibm.global_catalog.get_http_client[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.get_pricing,read_get,Yes,ibm.global_catalog.get_pricing,ibm.global_catalog.get_pricing,1,0,ibm.global_catalog.get_pricing[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.get_pricing_deployments,read_get,Yes,ibm.global_catalog.get_pricing_deployments,ibm.global_catalog.get_pricing_deployments,1,0,ibm.global_catalog.get_pricing_deployments[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.get_visibility,read_get,Yes,ibm.global_catalog.get_visibility,ibm.global_catalog.get_visibility,1,0,ibm.global_catalog.get_visibility[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].status,item.status,string,No,ibm.global_catalog.list_artifacts,read_list,Yes,ibm.global_catalog.list_artifacts,ibm.global_catalog.list_artifacts,1,0,ibm.global_catalog.list_artifacts[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.list_catalog_entries,read_list,Yes,ibm.global_catalog.list_catalog_entries,ibm.global_catalog.list_catalog_entries,1,0,ibm.global_catalog.list_catalog_entries[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.get_artifact,read_get,Yes,ibm.global_catalog.get_artifact,ibm.global_catalog.get_artifact,1,0,ibm.global_catalog.get_artifact[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.get_audit_logs,read_get,Yes,ibm.global_catalog.get_audit_logs,ibm.global_catalog.get_audit_logs,1,0,ibm.global_catalog.get_audit_logs[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.get_authenticator,read_get,Yes,ibm.global_catalog.get_authenticator,ibm.global_catalog.get_authenticator,1,0,ibm.global_catalog.get_authenticator[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.get_catalog_entry,read_get,Yes,ibm.global_catalog.get_catalog_entry,ibm.global_catalog.get_catalog_entry,1,0,ibm.global_catalog.get_catalog_entry[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.get_child_objects,read_get,Yes,ibm.global_catalog.get_child_objects,ibm.global_catalog.get_child_objects,1,0,ibm.global_catalog.get_child_objects[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.get_enable_gzip_compression,read_get,Yes,ibm.global_catalog.get_enable_gzip_compression,ibm.global_catalog.get_enable_gzip_compression,1,0,ibm.global_catalog.get_enable_gzip_compression[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.get_http_client,read_get,Yes,ibm.global_catalog.get_http_client,ibm.global_catalog.get_http_client,1,0,ibm.global_catalog.get_http_client[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.get_pricing,read_get,Yes,ibm.global_catalog.get_pricing,ibm.global_catalog.get_pricing,1,0,ibm.global_catalog.get_pricing[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.get_pricing_deployments,read_get,Yes,ibm.global_catalog.get_pricing_deployments,ibm.global_catalog.get_pricing_deployments,1,0,ibm.global_catalog.get_pricing_deployments[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.get_visibility,read_get,Yes,ibm.global_catalog.get_visibility,ibm.global_catalog.get_visibility,1,0,ibm.global_catalog.get_visibility[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_catalog,items[].tags,item.tags,array,No,ibm.global_catalog.list_artifacts,read_list,Yes,ibm.global_catalog.list_artifacts,ibm.global_catalog.list_artifacts,1,0,ibm.global_catalog.list_artifacts[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].created_at,item.created_at,string,No,ibm.global_search.get_authenticator,read_get,Yes,ibm.global_search.get_authenticator,ibm.global_search.get_authenticator,1,0,ibm.global_search.get_authenticator[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].created_at,item.created_at,string,No,ibm.global_search.get_enable_gzip_compression,read_get,Yes,ibm.global_search.get_enable_gzip_compression,ibm.global_search.get_enable_gzip_compression,1,0,ibm.global_search.get_enable_gzip_compression[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].created_at,item.created_at,string,No,ibm.global_search.get_http_client,read_get,Yes,ibm.global_search.get_http_client,ibm.global_search.get_http_client,1,0,ibm.global_search.get_http_client[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].crn,item.crn,string,Yes,ibm.global_search.get_authenticator,read_get,Yes,ibm.global_search.get_authenticator,ibm.global_search.get_authenticator,1,0,ibm.global_search.get_authenticator[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].crn,item.crn,string,Yes,ibm.global_search.get_enable_gzip_compression,read_get,Yes,ibm.global_search.get_enable_gzip_compression,ibm.global_search.get_enable_gzip_compression,1,0,ibm.global_search.get_enable_gzip_compression[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].crn,item.crn,string,Yes,ibm.global_search.get_http_client,read_get,Yes,ibm.global_search.get_http_client,ibm.global_search.get_http_client,1,0,ibm.global_search.get_http_client[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].id,item.id,string,Yes,ibm.global_search.get_authenticator,read_get,Yes,ibm.global_search.get_authenticator,ibm.global_search.get_authenticator,1,0,ibm.global_search.get_authenticator[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].id,item.id,string,Yes,ibm.global_search.get_enable_gzip_compression,read_get,Yes,ibm.global_search.get_enable_gzip_compression,ibm.global_search.get_enable_gzip_compression,1,0,ibm.global_search.get_enable_gzip_compression[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].id,item.id,string,Yes,ibm.global_search.get_http_client,read_get,Yes,ibm.global_search.get_http_client,ibm.global_search.get_http_client,1,0,ibm.global_search.get_http_client[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].name,item.name,string,Yes,ibm.global_search.get_authenticator,read_get,Yes,ibm.global_search.get_authenticator,ibm.global_search.get_authenticator,1,0,ibm.global_search.get_authenticator[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].name,item.name,string,Yes,ibm.global_search.get_enable_gzip_compression,read_get,Yes,ibm.global_search.get_enable_gzip_compression,ibm.global_search.get_enable_gzip_compression,1,0,ibm.global_search.get_enable_gzip_compression[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].name,item.name,string,Yes,ibm.global_search.get_http_client,read_get,Yes,ibm.global_search.get_http_client,ibm.global_search.get_http_client,1,0,ibm.global_search.get_http_client[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].status,item.status,string,No,ibm.global_search.get_authenticator,read_get,Yes,ibm.global_search.get_authenticator,ibm.global_search.get_authenticator,1,0,ibm.global_search.get_authenticator[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].status,item.status,string,No,ibm.global_search.get_enable_gzip_compression,read_get,Yes,ibm.global_search.get_enable_gzip_compression,ibm.global_search.get_enable_gzip_compression,1,0,ibm.global_search.get_enable_gzip_compression[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].status,item.status,string,No,ibm.global_search.get_http_client,read_get,Yes,ibm.global_search.get_http_client,ibm.global_search.get_http_client,1,0,ibm.global_search.get_http_client[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,global_search,items[].tags,item.tags,array,No,ibm.global_search.get_authenticator,read_get,Yes,ibm.global_search.get_authenticator,ibm.global_search.get_authenticator,1,0,ibm.global_search.get_authenticator[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
