suggested_rule_id,csp,rule_type,missing_check_name,compliance_count,framework_count,frameworks,priority,sample_title,compliance_ids,validation_status,validation_match,validation_note,review_status,review_note
aws.ec2.volume.delete_on_termination_configured,aws,config,aws_ec2_volume_delete_on_termination,1,1,NIST_800_171,,(refined); Check that EBS volumes are configured to be deleted on instance termination.,NIST_800_171/3.8.3,truly_new,aws.ec2.volume.snapshots_encrypted,best_jaccard=0.29,KEEP,Checks for EBS delete-on-termination setting.
aws.ec2.vpc_peering_connection.require_encryption_enabled,aws,config,aws_ec2_vpc_peering_connection_require_encryption,1,1,CANADA_PBMM,,Check that VPC peering connections require encryption for data in transit.,CANADA_PBMM/CA-3(3),truly_new,aws.ec2.resource.vpc_peering_route_table_least_access_configured,best_jaccard=0.25,KEEP,Checks for VPC peering encryption requirement.
aws.ecs.task_definition.container_definition_health_check_command_configured,aws,config,aws_ecs_task_definition_container_definition_health_check_command,1,1,CIS_AWS,,Check ECS task definition container health check command does not include --streaming-connection-idle-timeout 0,CIS_AWS/3.2.5,truly_new,aws.ecs.resource.task_definition_logging_enabled,best_jaccard=0.30,KEEP,Checks health check command configuration (static state).
aws.eks.cluster.rbac_managed_configured,aws,config,aws_eks_cluster_rbac_managed,1,1,CIS_AWS,,PARTIAL: aws.eks.cluster.rbac_managed ||| verifies RBAC is enabled but not specific Google Groups integration,CIS_AWS/5.5.1,truly_new,aws.eks.cluster.profiling_disabled,best_jaccard=0.33,KEEP,"Verifies RBAC is enabled, a core access control feature."
aws.guardduty.detector.status_configured,aws,config,aws_guardduty_detector_status,9,1,CANADA_PBMM,,check that AWS GuardDuty is enabled and monitoring the account/region; check that AWS GuardDuty is enabled and monitoring; Check that AWS GuardDuty is,CANADA_PBMM/RA-5(6);CANADA_PBMM/SI-4(1);CANADA_PBMM/SI-4(11);CANADA_PBMM/SI-4(16);CANADA_PBMM/SI-4(20);CANADA_PBMM/SI-4(23);CANADA_PBMM/SI-4(4);CANADA_PBMM/SI-4(7);CANADA_PBMM/SI-6,truly_new,aws.guardduty.detector.guardduty_detector_destinations_encrypted,best_jaccard=0.40,KEEP,Checks GuardDuty is enabled and monitoring correctly.
aws.iam.account.management_enabled,aws,config,aws_iam_account_account_management_enabled,1,1,CANADA_PBMM,,Ensure account management controls are enabled for IAM users and roles; (refined),CANADA_PBMM/AC-2(1),truly_new,aws.iam.policy.policy_enabled,best_jaccard=0.40,KEEP,Checks if account management controls are enabled.
aws.iam.account_password_policy.no_anonymous_access_enforced,aws,config,aws_iam_account_password_policy_anonymous_auth_disabled,1,1,CSPM_BEST_PRACTICE,,Ensure IAM account password policy disables anonymous authentication,CSPM_BEST_PRACTICE,truly_new,aws.iam.cloudtrail.update_account_password_policy,best_jaccard=0.44,KEEP,Checks password policy to disable anonymous authentication.
aws.iam.account_password_policy.maximum_password_attempts_configured,aws,config,aws_iam_account_password_policy_maximum_password_attempts,1,1,NIST_800_171,,Check AWS account password policy sets a low max failed attempts.; (refined),NIST_800_171/3.1.8,truly_new,aws.iam.cloudtrail.update_account_password_policy,best_jaccard=0.50,KEEP,Checks password policy for a low max failed attempts setting.
aws.iam.password_policy.hide_password_feedback_configured,aws,config,aws_iam_password_policy_hide_password_feedback,1,1,NIST_800_171,,Check IAM password policy does not reveal password details on failure.,NIST_800_171/3.5.11,truly_new,aws.iam.password.policy_number_configured,best_jaccard=0.43,KEEP,Checks password policy to hide feedback on failure.
aws.iam.policy.action_configured,aws,config,aws_iam_policy_action,1,1,CANADA_PBMM,,Check IAM policies for unauthorized maintenance tool actions; (refined),CANADA_PBMM/MA-3(3),truly_new,aws.iam.policy.policy_enabled,best_jaccard=0.50,KEEP,Checks IAM policies for unauthorized maintenance actions.
aws.iam.policy.change_approval_configured,aws,config,aws_iam_policy_change_approval,1,1,NIST_800_171,,Check that IAM policy changes require approval via a service control policy or similar guardrail.,NIST_800_171/3.4.4,truly_new,aws.iam.policy.policy_enabled,best_jaccard=0.40,KEEP,Checks for approval requirements on IAM policy changes.
aws.iam.policy.condition_external_accounts_configured,aws,config,aws_iam_policy_condition_external_accounts,1,1,CANADA_PBMM,,Check IAM policies for conditions restricting use to external AWS accounts.,CANADA_PBMM/AC-20(1),truly_new,aws.iam.policy.policy_enabled,best_jaccard=0.33,KEEP,Checks IAM policies for conditions restricting to external accounts.
aws.iam.policy.condition_source_ip_configured,aws,config,aws_iam_policy_condition_source_ip,1,1,CANADA_PBMM,,Check IAM policies for maintenance actions to ensure they require a source IP from an approved network.; (refined),CANADA_PBMM/MA-4(6),truly_new,aws.iam.policy.policy_enabled,best_jaccard=0.33,KEEP,Checks IAM policies for source IP conditions on maintenance actions.
aws.iam.policy.deny_maintenance_tools_restricted,aws,config,aws_iam_policy_deny_maintenance_tools,2,1,CANADA_PBMM,,Check IAM policies for explicit denies on actions used by unauthorized maintenance tools.; Check IAM policies for explicit denies on maintenance tool ,CANADA_PBMM/MA-3(1);CANADA_PBMM/MA-3(2),truly_new,aws.iam.policy.policy_enabled,best_jaccard=0.33,KEEP,Checks IAM policies for explicit denies on unauthorized maintenance tool actions.
aws.iam.policy.principal_condition_configured,aws,config,aws_iam_policy_principal_condition,1,1,CANADA_PBMM,,Check IAM policies for nonlocal maintenance sessions require MFA or other strong authentication.,CANADA_PBMM/MA-4(1),truly_new,aws.iam.policy.policy_enabled,best_jaccard=0.40,KEEP,Checks IAM policies for MFA/strong auth conditions on nonlocal maintenance sessions.
aws.iam.role.trust_policy_boundary_configured,aws,config,aws_iam_role_trust_policy_boundary,1,1,CANADA_PBMM,,Check IAM roles have a permissions boundary limiting trust policy modifications.; (refined),CANADA_PBMM/SC-6,truly_new,aws.iam.cloudtrail.attach_role_policy,best_jaccard=0.43,KEEP,Checks IAM roles have a permissions boundary on trust policy modifications.
aws.iam.role.trust_policy_change_control_configured,aws,config,aws_iam_role_trust_policy_change_control,1,1,CANADA_PBMM,,Check that IAM role trust policies are not changed without approval.; (refined),CANADA_PBMM/CM-3(4),truly_new,aws.iam.cloudtrail.attach_role_policy,best_jaccard=0.38,KEEP,Checks for approval controls on IAM role trust policy changes.
aws.iam.role.trust_policy_token_actions_configured,aws,config,aws_iam_role_trust_policy_token_actions,1,1,CIS_AWS,,Check IAM role trust policies for unnecessary sts:AssumeRoleWithWebIdentity or sts:AssumeRoleWithSAML actions.,CIS_AWS/4.1.6,truly_new,aws.iam.cloudtrail.attach_role_policy,best_jaccard=0.38,KEEP,Checks IAM role trust policies for unnecessary web/federation token assume actions.
aws.iam.user.password_policy_hard_expiry_configured,aws,config,aws_iam_user_password_policy_hard_expiry,1,1,CIS_AWS,,Check IAM password policy enforces hard expiry for inactive users.,CIS_AWS/1.11,truly_new,aws.iam.user.password_policy_complex_configured,best_jaccard=0.50,KEEP,Checks IAM password policy enforces hard expiry for inactive users.
aws.iam.user_settings.password_reset_notification_enabled,aws,config,aws_iam_user_settings_password_reset_notification_enabled,1,1,CSPM_BEST_PRACTICE,,(refined),CSPM_BEST_PRACTICE,truly_new,aws.iam.user.hardware_mfa_enabled,best_jaccard=0.33,KEEP,Checks for a specific IAM password policy setting (notification enabled).
aws.inspector.assessment.enabled,aws,config,aws_inspector_assessment_enabled,1,1,CSPM_BEST_PRACTICE,,(refined),CSPM_BEST_PRACTICE,truly_new,aws.inspector.resource.inspector_is_enabled,best_jaccard=0.40,KEEP,singleton
aws.kms.key.key_manager_configured,aws,config,aws_kms_key_key_manager,4,2,CANADA_PBMM;NIST_800_171,,(refined); Check that KMS customer-managed keys have a defined key manager (IAM user/role) for key usage authorization.; Check that KMS customer-manag,CANADA_PBMM/SC-12(1);CANADA_PBMM/SC-12(2);CANADA_PBMM/SC-12(3);NIST_800_171/3.13.10,truly_new,aws.kms.key.rotation_enabled,best_jaccard=0.40,KEEP,singleton
aws.media_import_export.job.encryption_enabled,aws,config,aws_media_import_export_job_encryption_enabled,1,1,CANADA_PBMM,,Check that AWS Import/Export jobs require encryption for media.,CANADA_PBMM/MP-8(1),truly_new,,best_jaccard=0.00,KEEP,singleton
aws.organizations.account.status_configured,aws,config,aws_organizations_account_status,1,1,CANADA_PBMM,,check that all member accounts in the organization are active and monitored,CANADA_PBMM/CA-7(1),truly_new,aws.organizations.account.password_policy_compliant,best_jaccard=0.33,KEEP,singleton
aws.qldb.ledger.encryption_at_rest_enabled,aws,config,aws_qldb_ledger_encryption_at_rest_enabled,1,1,CIS_AWS,1,Ensure Data at Rest is Encrypted,CIS_AWS/11.3,truly_new,,best_jaccard=0.00,KEEP,Valid encryption check for QLDB ledger data at rest.
aws.qldb.ledger.journal_export_configured,aws,config,aws_qldb_ledger_journal_export_configured,1,1,CIS_AWS,1,Ensure to Enable Backup and Recovery,CIS_AWS/11.7,truly_new,,best_jaccard=0.00,KEEP,Valid backup/recovery check via journal export configuration.
aws.qldb.logging.and_monitoring_compliance_check,aws,config,aws_qldb_logging_and_monitoring_compliance_check,1,1,CIS_AWS,1,Ensure Monitoring and Logging is Enabled,CIS_AWS/11.6,truly_new,,best_jaccard=0.00,KEEP,Valid logging and monitoring compliance check.
aws.qldb.vpc.network_access_secure_configuration_check,aws,config,aws_qldb_vpc_network_access_secure_configuration_check,1,1,CIS_AWS,1,Ensure Network Access is Secure,CIS_AWS/11.2,truly_new,,best_jaccard=0.00,KEEP,Valid network security check for VPC access.
aws.rds.db_instance.automated_backups_configured,aws,config,aws_rds_db_instance_automated_backups,1,1,CANADA_PBMM,,Check RDS instance automated backup retention period is configured,CANADA_PBMM/CP-10(2),truly_new,aws.rds.instance.backup_enabled,best_jaccard=0.29,KEEP,singleton
aws.s3.bucket.anonymous_auth_disabled,aws,config,aws_s3_bucket_anonymous_auth_disabled,1,1,CSPM_BEST_PRACTICE,,(refined),CSPM_BEST_PRACTICE,truly_new,aws.s3.bucket.metrics_enabled,best_jaccard=0.29,KEEP,Checks for anonymous public access being disabled.
aws.securityhub.findings.periodic_assessment_configured,aws,config,aws_securityhub_findings_periodic_assessment,1,1,NIST_800_171,,Check that AWS Security Hub is enabled and configured to periodically generate findings for security controls.,NIST_800_171/3.12.1,truly_new,aws.securityhub.resource.securityhub_resource_enabled,best_jaccard=0.17,KEEP,"Checks if Security Hub is enabled and generating findings, a configuration state."
aws.ssm.parameter.permissions_configured,aws,config,aws_ssm_parameter_permissions,0,1,CSPM_BEST_PRACTICE,,(refined),CSPM_BEST_PRACTICE,truly_new,aws.ssm.document.ssm_secrets_encrypted,best_jaccard=0.17,KEEP,Checks parameter store permissions (static configuration).
aws.vpc.network_acl.deny_all_ingress_restricted,aws,config,aws_vpc_network_acl_deny_all_ingress,1,1,CANADA_PBMM,,Check that a VPC network ACL denies all inbound traffic by default.,CANADA_PBMM/SC-7(4),truly_new,aws.vpc.network.acl_unused_configured,best_jaccard=0.38,,
aws.vpc.network_acl.rule_action_configured,aws,config,aws_vpc_network_acl_rule_action,1,1,CANADA_PBMM,,"Check that VPC Network ACL rules enforce allowed traffic flows (deny by default, explicit allow rules).",CANADA_PBMM/AC-4(21),truly_new,aws.vpc.network.acl_unused_configured,best_jaccard=0.43,,
aws.vpc.peering_connection.require_acceptance_configured,aws,config,aws_vpc_peering_connection_require_acceptance,1,1,CANADA_PBMM,,Check that VPC peering connections require manual acceptance.,CANADA_PBMM/CA-3(5),truly_new,aws.vpc.vpn_connection_tunnels_up.vpn_connection_tunnels_up_configured,best_jaccard=0.22,,
aws.vpc.security_group.ingress_restricted,aws,config,aws_vpc_security_group_ingress_restricted,5,1,CANADA_PBMM,,Check that security groups restrict inbound traffic to authorized sources.; Check that security groups restrict ingress from the internet to only auth,CANADA_PBMM/SC-7(12);CANADA_PBMM/SC-7(13);CANADA_PBMM/SC-7(18);CANADA_PBMM/SC-7(7);CANADA_PBMM/SC-7(8),truly_new,aws.vpc.securitygroup.security_closed_ports_restricted,best_jaccard=0.38,,
aws.vpn.client_endpoint.split_tunnel_configured,aws,config,aws_vpn_client_endpoint_split_tunnel,1,1,NIST_800_171,,check that AWS Client VPN endpoints do not have split tunneling enabled; (refined),NIST_800_171/3.13.7,truly_new,,best_jaccard=0.00,KEEP,singleton
azure.aad.password_policy.hide_feedback_configured,azure,config,azure_aad_password_policy_hide_feedback,1,1,NIST_800_171,,Check Azure AD password policy obscures authentication feedback.,NIST_800_171/3.5.11,truly_new,azure.aad.directory_tenant.access_tenant_password_policy_compliant,best_jaccard=0.33,KEEP,Checks password policy obscures authentication feedback.
azure.aad.user.account_management_enabled,azure,config,azure_aad_user_account_management_enabled,1,1,CANADA_PBMM,,Ensure account management controls are enabled for Azure AD users and service principals; (refined),CANADA_PBMM/AC-2(1),truly_new,azure.aad.user.access_user_mfa_required,best_jaccard=0.25,KEEP,Ensures account management controls are enabled.
azure.aad.user.allow_guest_invites_restricted,azure,config,azure_aad_user_allow_guest_invites,1,1,CANADA_PBMM,,Check that guest user invitations are restricted for account management.,CANADA_PBMM/AC-2(9),truly_new,azure.aad.user.access_user_mfa_required,best_jaccard=0.25,KEEP,Checks guest user invitations are restricted.
azure.aad.user.password_policy_enforce_change_configured,azure,config,azure_aad_user_password_policy_enforce_change,1,1,PCI_DSS,,Check Azure AD password policy enforces change for shared accounts.,PCI_DSS/8.2.2,truly_new,azure.aad.directory_tenant.access_tenant_password_policy_compliant,best_jaccard=0.30,KEEP,Checks password policy enforces change for shared accounts.
azure.aad.user.user_principal_name_configured,azure,config,azure_aad_user_user_principal_name,1,1,NIST_800_171,,(refined); Check that all Azure AD users are identified with a unique principal name.,NIST_800_171/3.5.1,truly_new,azure.aad.user.access_user_mfa_required,best_jaccard=0.29,KEEP,Checks users have a unique principal name.
azure.aks.cluster.rbac_enabled,azure,config,azure_aks_cluster_rbac_enabled,1,1,CIS_AZURE,,PARTIAL: azure.aks.cluster.rbac_enabled ||| verifies RBAC is enabled but not specific Entra ID group integration,CIS_AZURE/5.5.1,truly_new,azure.aks.cluster.private.cluster.enabled,"DS_confirmed: One checks RBAC enabled (access control), the other checks private cluster enabled (network isolatio",KEEP,Verifies RBAC is enabled on the cluster.
azure.apimanagement.api.authorization_enabled,azure,config,azure_api_management_authorization_enabled,3,2,RBI_BANK;RBI_NBFC,4,API Security,rbi_bank_12.1;rbi_nbfc_2.10;rbi_nbfc_2.11,truly_new,azure.api.management_validation_policy.validation_api_parameters_validation_enabled,best_jaccard=0.43,KEEP,"Checks if API Management authorization is enabled, a specific security control."
azure.apimanagement.api.client_certificate_enabled,azure,config,azure_api_management_restapi_client_certificate_enabled,48,3,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,2,Access Control Decisions - Access control decisions | transmit access authorizat,canada_pbmm_moderate_CCCS_CA_9;canada_pbmm_moderate_CCCS_SC_13;fedramp_moderate_CA_9;fedramp_moderate_SC_13;nist_800_53_rev5_AC_17_2;...(+43 more),truly_new,azure.api.management_validation_policy.validation_api_parameters_validation_enabled,best_jaccard=0.33,KEEP,"Checks if client certificate authentication is enabled for REST API, a distinct access control."
azure.app.function.not_publicly_accessible_enforced,azure,config,azure_app_function_not_publicly_accessible,2,2,ISO27001_2022;SOC2,2,"CC6.1 The entity implements logical access security software, infrastructure, an",iso27001_2022_A.8.1;soc2_cc_6_1,truly_new,azure.app.function.identity_without_admin_privileges,best_jaccard=0.22,KEEP,singleton
azure.authorization.role_assignment.condition_ip_configured,azure,config,azure_authorization_role_assignment_condition_ip,1,1,CANADA_PBMM,,Check role assignment conditions for maintenance actions to ensure they require a source IP from an approved network.; (refined),CANADA_PBMM/MA-4(6),truly_new,azure.authorization.activity_log.role_assignment_write,best_jaccard=0.38,KEEP,Checks role assignment conditions for required source IP restrictions.
azure.authorization.role_assignment.external_tenants_configured,azure,config,azure_authorization_role_assignment_external_tenants,1,1,CANADA_PBMM,,Check role assignments for principals from unauthorized external Azure AD tenants.,CANADA_PBMM/SA-9(2),truly_new,azure.authorization.activity_log.role_assignment_write,best_jaccard=0.38,KEEP,Checks role assignments for principals from unauthorized external tenants.
azure.authorization.role_definition.action_configured,azure,config,azure_authorization_role_definition_action,1,1,CANADA_PBMM,,Check role definitions for unauthorized maintenance tool actions; (refined),CANADA_PBMM/MA-3(3),truly_new,azure.authorization.activity_log.role_definition_delete,best_jaccard=0.43,KEEP,Checks role definitions for unauthorized maintenance tool actions.
azure.authorization.role_definition.change_control_configured,azure,config,azure_authorization_role_definition_change_control,1,1,CANADA_PBMM,,(refined); Check that custom RBAC role definitions are not changed without approval.,CANADA_PBMM/CM-3(4),truly_new,azure.authorization.activity_log.role_definition_delete,best_jaccard=0.38,KEEP,Checks custom RBAC role definitions for unauthorized changes.
azure.backup.recovery_vault.configured,azure,config,azure_backup_recovery_vault_configured,1,1,CIS_AZURE,,(refined),CIS_AZURE/6.1,truly_new,azure.backup.recovery.point_retention_configured,best_jaccard=0.50,KEEP,Checks if a Recovery Vault exists/configured.
