unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,aws_checks,final_aws_check
hipaa_multi_cloud_164_312_c_2_0028,MULTI_CLOUD,HIPAA,hipaa,,164_312_c_2,164_312_c_2: 164.312(c)(2) Mechanism to authenticate electronic protected health information,,164_312_c_2,Multiple,46,automated,,,HIPAA_controls_with_checks.csv,cloudtrail_kms_encryption_enabled; cloudtrail_log_file_validation_enabled; ec2_ebs_volume_encryption; s3_bucket_default_encryption; s3_bucket_object_versioning; s3_bucket_secure_transport_policy; vpc_flow_logs_enabled,aws.cloudtrail.kms.encryption_enabled; aws.cloudtrail.log.file_validation_enabled; aws.ec2.volume.encryption_at_rest_enabled; aws.s3.bucket.encryption_enabled; aws.s3.bucket.versioning_enabled; aws.s3.bucket.object_level_write_logging_enabled; aws.s3.bucket.secure_transport_policy_configured; aws.ec2.vpc.flow_logging_enabled
hipaa_multi_cloud_164_312_d_0029,MULTI_CLOUD,HIPAA,hipaa,,164_312_d,164_312_d: 164.312(d) Person or entity authentication,,164_312_d,Multiple,28,automated,,,HIPAA_controls_with_checks.csv,iam_password_policy_reuse_24; iam_root_hardware_mfa_enabled; iam_root_mfa_enabled; iam_user_mfa_enabled_console_access,aws.iam.policy.reuse_24_configured; aws.iam.root.hardware_mfa_enabled; aws.iam.root.mfa_enabled; aws.iam.user.mfa_enabled_console_access
hipaa_multi_cloud_164_312_e_1_0030,MULTI_CLOUD,HIPAA,hipaa,,164_312_e_1,164_312_e_1: 164.312(e)(1) Transmission security,,164_312_e_1,Multiple,50,automated,,,HIPAA_controls_with_checks.csv,acm_certificates_expiration_check; awslambda_function_not_publicly_accessible; cloudfront_distributions_https_enabled; ec2_networkacl_allow_ingress_any_port; ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22; elb_ssl_listeners; opensearch_service_domains_node_to_node_encryption_enabled; s3_bucket_secure_transport_policy,aws.acm.certificates.certificate_expiration_monitored; aws.lambda.function.not_publicly_accessible_configured; aws.cloudfront.distribution.hsts_enabled; aws.ec2.networkacl.network_no_unrestricted_ingress_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.elb.loadbalancer.ssl_listener_protocol_configured; aws.opensearch.service.domains_node_to_node_encryption_enabled; aws.opensearch.service.domains_encryption_at_rest_enabled; aws.s3.bucket.secure_transport_policy_configured
hipaa_multi_cloud_164_312_e_2_i_0031,MULTI_CLOUD,HIPAA,hipaa,,164_312_e_2_i,164_312_e_2_i: 164.312(e)(2)(i) Integrity controls,,164_312_e_2_i,Multiple,58,automated,,,HIPAA_controls_with_checks.csv,cloudtrail_cloudwatch_logging_enabled; cloudtrail_multi_region_enabled; cloudtrail_s3_dataevents_read_enabled; cloudtrail_s3_dataevents_write_enabled; elb_ssl_listeners; guardduty_is_enabled; s3_bucket_secure_transport_policy; s3_bucket_server_access_logging_enabled; securityhub_enabled,aws.cloudtrail.cloudwatch.logging_enabled; aws.cloudtrail.multi.trail_cloudtrail_region_enabled; aws.cloudtrail.s3.trail_cloudtrail_dataevents_read_enabled; aws.cloudtrail.s3.trail_cloudtrail_dataevents_write_enabled; aws.elb.loadbalancer.ssl_listener_protocol_configured; aws.guardduty.is.guardduty_enabled; aws.s3.bucket.secure_transport_policy_configured; aws.s3.bucket.server_access_logging_enabled; aws.securityhub.hub.enabled
hipaa_multi_cloud_164_312_e_2_ii_0032,MULTI_CLOUD,HIPAA,hipaa,,164_312_e_2_ii,164_312_e_2_ii: 164.312(e)(2)(ii) Encryption,,164_312_e_2_ii,Multiple,100,automated,,,HIPAA_controls_with_checks.csv,cloudtrail_kms_encryption_enabled; cloudwatch_log_group_kms_encryption_enabled; dynamodb_accelerator_cluster_encryption_enabled; dynamodb_tables_kms_cmk_encryption_enabled; ec2_ebs_default_encryption; ec2_ebs_volume_encryption; efs_encryption_at_rest_enabled; eks_cluster_kms_cmk_encryption_in_secrets_enabled; elb_ssl_listeners; opensearch_service_domains_encryption_at_rest_enabled; rds_instance_storage_encrypted; redshift_cluster_audit_logging; s3_bucket_default_encryption; s3_bucket_secure_transport_policy; sagemaker_notebook_instance_encryption_enabled; sns_topics_kms_encryption_at_rest_enabled,aws.cloudtrail.kms.encryption_enabled; aws.cloudwatch.log.group_kms_encryption_enabled; aws.cloudwatch.group.kms_encryption_enabled; aws.cloudwatch.logstream.encryption_at_rest_enabled; aws.docdb.cluster.encryption_at_rest_enabled; aws.dynamodb.cluster.encryption_enabled; aws.dynamodb.stream.encryption_at_rest_enabled; aws.dynamodb.table.encryption_at_rest_enabled; aws.dynamodb.tables.kms_cmk_encryption_enabled; aws.dynamodb.table.encryption_at_rest_enabled; aws.ec2.ebs.default_encryption_configured; aws.ec2.volume.encryption_at_rest_enabled; aws.efs.encryption.at_rest_enabled; aws.eks.cluster.kms_cmk_encryption_in_secrets_enabled; aws.elb.loadbalancer.ssl_listener_protocol_configured; aws.opensearch.service.domains_encryption_at_rest_enabled; aws.rds.instance.encryption_at_rest_enabled; aws.redshift.cluster.audit_logging_enabled; aws.s3.bucket.encryption_enabled; aws.s3.bucket.secure_transport_policy_configured; aws.sagemaker.instance.encryption_enabled; aws.sagemaker.notebook_instance.encryption_at_rest_enabled; aws.rds.instance.encryption_at_rest_enabled; aws.sns.topics.kms_encryption_at_rest_enabled
iso27001_2022_multi_cloud_A.10.1_0001,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.10.1,Cryptographic Controls,,Cryptographic,Multiple,20,automated,,,ISO27001_2022_controls_with_checks.csv,aws_cloudwatch_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk; aws_elb_insecure_ssl_ciphers; aws_elbv2_insecure_ssl_ciphers; aws_rds_instance_storage_encrypted,aws.cloudwatch.alarm.kms_cmk_deletion_alarm_configured; aws.elb.insecure_ssl_ciphers.insecure_ssl_ciphers_configured; aws.elbv2.insecure_ssl_ciphers.insecure_ssl_ciphers_configured; aws.rds.instance.encryption_at_rest_enabled
iso27001_2022_multi_cloud_A.12.4_0002,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.12.4,Logging and Monitoring,,Logging,Multiple,84,automated,,,ISO27001_2022_controls_with_checks.csv,aws_cloudtrail_cloudwatch_logging_enabled; aws_cloudtrail_logs_s3_bucket_access_logging_enabled; aws_cloudtrail_logs_s3_bucket_is_not_publicly_accessible; aws_cloudtrail_multi_region_enabled; aws_cloudwatch_changes_to_network_acls_alarm_configured; aws_cloudwatch_changes_to_network_gateways_alarm_configured; aws_cloudwatch_changes_to_network_route_tables_alarm_configured; aws_cloudwatch_changes_to_vpcs_alarm_configured; aws_cloudwatch_log_metric_filter_and_alarm_for_aws_config_configuration_changes_enabled; aws_cloudwatch_log_metric_filter_and_alarm_for_cloudtrail_configuration_changes_enabled; aws_cloudwatch_log_metric_filter_authentication_failures; aws_cloudwatch_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk; aws_cloudwatch_log_metric_filter_for_s3_bucket_policy_changes; aws_cloudwatch_log_metric_filter_policy_changes; aws_cloudwatch_log_metric_filter_root_usage; aws_cloudwatch_log_metric_filter_security_group_changes; aws_cloudwatch_log_metric_filter_sign_in_without_mfa; aws_cloudwatch_log_metric_filter_unauthorized_api_calls; aws_config_recorder_all_regions_enabled; aws_vpc_flow_logs_enabled,aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.bucket.access_logging_enabled; aws.cloudtrail.bucket.is_not_publicly_accessible_configured; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.alarm.cloudwatch_alarm_actions_configured; aws.cloudwatch.log.metric_log_metric_alarm_aws_config_configuration_changes_configured; aws.cloudwatch.alarm.cloudtrail_config_changes_alarm_configured; aws.cloudwatch.loggroup.log_destination_least_privilege; aws.cloudwatch.alarm.kms_cmk_deletion_alarm_configured; aws.cloudwatch.bucket.policy_changes_configured; aws.cloudwatch.alarm.iam_policy_changes_alarm_configured; aws.cloudwatch.loggroup.log_destination_least_privilege; aws.cloudwatch.loggroup.log_destination_least_privilege; aws.cloudwatch.alarm.console_signin_without_mfa_alarm_configured; aws.cloudwatch.alarm.unauthorized_api_calls_alarm_configured; aws.config.recorder.config_all_regions_enabled; aws.ec2.vpc.flow_logging_enabled
iso27001_2022_multi_cloud_A.12.6_0003,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.12.6,Technical Vulnerability Management,,Technical,Multiple,44,automated,,,ISO27001_2022_controls_with_checks.csv,aws_cloudtrail_logs_s3_bucket_is_not_publicly_accessible; aws_ec2_ami_public; aws_ec2_ebs_public_snapshot; aws_ec2_securitygroup_default_restrict_traffic; aws_ec2_securitygroup_rdp_restricted; aws_ec2_securitygroup_ssh_restricted; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_sns_topics_not_publicly_accessible,aws.cloudtrail.bucket.is_not_publicly_accessible_configured; aws.ec2.ami.not_publicly_shared_configured; aws.ec2.snapshot.not_public_configured; aws.ec2.security_group.egress_access_restricted; aws.ec2.security_group.egress_access_restricted; aws.ec2.security_group.egress_access_restricted; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.sns.topic.not_publicly_accessible
iso27001_2022_multi_cloud_A.13.1_0004,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.13.1,Network Security Management,,Network,Multiple,36,automated,,,ISO27001_2022_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_securitygroup_default_restrict_traffic; aws_ec2_securitygroup_rdp_restricted; aws_ec2_securitygroup_ssh_restricted; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_sns_topics_not_publicly_accessible,aws.ec2.snapshot.not_public_configured; aws.ec2.security_group.egress_access_restricted; aws.ec2.security_group.egress_access_restricted; aws.ec2.security_group.egress_access_restricted; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.sns.topic.not_publicly_accessible
iso27001_2022_multi_cloud_A.5.1_0005,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.1,Policies for information security,,Policies,Multiple,24,automated,,,ISO27001_2022_controls_with_checks.csv,aws_securityhub_hub_enabled_in_all_regions; aws_wellarchitected_workload_no_high_or_medium_risks,aws.securityhub.hub.securityhub_enabled_in_all_regions; aws.wellarchitected.workload.wellarchitected_no_high_or_medium_risks_configured
iso27001_2022_multi_cloud_A.5.13_0009,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.13,Labelling Of Information,,Labelling,Multiple,24,automated,,,ISO27001_2022_controls_with_checks.csv,aws_fsx_file_system_copy_tags_to_backups_enabled; aws_fsx_file_system_copy_tags_to_volumes_enabled; aws_neptune_cluster_copy_tags_to_snapshots; aws_organizations_tags_policies_enabled_and_attached; aws_rds_cluster_copy_tags_to_snapshots,aws.fsx.resource.file_system_copy_tags_to_backups_enabled; aws.fsx.resource.file_system_copy_tags_to_volumes_enabled; aws.neptune.cluster.copy_tags_to_snapshots_configured; aws.organizations.resource.organizations_tags_policies_enabled_and; aws.rds.cluster.copy_tags_to_snapshots_configured
iso27001_2022_multi_cloud_A.5.15_0011,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.15,Access Control,,Access,IAM,129,automated,,,ISO27001_2022_controls_with_checks.csv,aws_iam_access_key_rotation_90_days_check; aws_iam_avoid_root_usage; aws_iam_no_root_access_key; aws_iam_password_policy_expires_passwords_within_90_days_or_less; aws_iam_password_policy_minimum_length_14; aws_iam_password_policy_reuse_24; aws_iam_policy_attached_only_to_group_or_roles; aws_iam_root_mfa_enabled; aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused; aws_iam_user_mfa_enabled_console_access; aws_iam_user_password_policy_complex,aws.iam.key.rotation_90_days_configured; aws.iam.avoidrootusage.avoid_root_usage_configured; aws.iam.no.root_access_key_configured; aws.iam.policy.expires_passwords_within_90_days_or_less_configured; aws.iam.policy.workflow_storage_encrypted; aws.iam.policy.workflow_storage_encrypted; aws.iam.policy.attached_only_to_group_or_roles_configured; aws.iam.root.mfa_enabled; aws.iam.user.mfa_required; aws.iam.user.mfa_required; aws.iam.user.mfa_required; aws.iam.user.password_policy_complex_configured
iso27001_2022_multi_cloud_A.5.16_0012,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.16,Identity Management,,Identity,CONFIG,101,automated,,,ISO27001_2022_controls_with_checks.csv,aws_config_recorder_all_regions_enabled,aws.config.recorder.config_all_regions_enabled
iso27001_2022_multi_cloud_A.5.17_0013,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.17,Authentication Information,,Authentication,IAM,28,automated,,,ISO27001_2022_controls_with_checks.csv,aws_iam_root_mfa_enabled; aws_iam_user_mfa_enabled_console_access,aws.iam.root.mfa_enabled; aws.iam.user.mfa_required
iso27001_2022_multi_cloud_A.5.18_0014,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.18,Access Rights,,Access,IAM,47,automated,,,ISO27001_2022_controls_with_checks.csv,aws_iam_policy_no_administrative_privileges,aws.iam.policy.no_administrative_privileges
iso27001_2022_multi_cloud_A.5.19_0015,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.19,Information Security In Supplier Relationships,,Information,GUARDDUTY,73,automated,,,ISO27001_2022_controls_with_checks.csv,aws_guardduty_enabled; aws_guardduty_no_high_severity_findings,aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured
iso27001_2022_multi_cloud_A.5.21_0018,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.21,Managing Information Security In The ICT Supply Chain,,Managing,GUARDDUTY,73,automated,,,ISO27001_2022_controls_with_checks.csv,aws_guardduty_enabled; aws_guardduty_no_high_severity_findings,aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured
iso27001_2022_multi_cloud_A.5.22_0019,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.22,"Monitor, Review And Change Management Of Supplier Services",,,CONFIG,89,automated,,,ISO27001_2022_controls_with_checks.csv,aws_config_recorder_all_regions_enabled,aws.config.recorder.config_all_regions_enabled
iso27001_2022_multi_cloud_A.5.25_0022,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.25,Assessment And Decision On Information Security Events,,Assessment,GUARDDUTY,77,automated,,,ISO27001_2022_controls_with_checks.csv,aws_guardduty_centrally_managed; aws_guardduty_enabled; aws_guardduty_no_high_severity_findings,aws.guardduty.centrally_managed.guardduty_centrally_managed_configured; aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured
iso27001_2022_multi_cloud_A.5.26_0023,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.26,Response To Information Security Incidents,,Response,EC2,8,automated,,,ISO27001_2022_controls_with_checks.csv,aws_ec2_instance_managed_by_ssm,aws.ec2.instance.managed_by_ssm_configured
iso27001_2022_multi_cloud_A.5.28_0025,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.28,Collection Of Evidence,,Collection,GUARDDUTY,77,automated,,,ISO27001_2022_controls_with_checks.csv,aws_guardduty_centrally_managed; aws_guardduty_enabled; aws_guardduty_no_high_severity_findings,aws.guardduty.centrally_managed.guardduty_centrally_managed_configured; aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured
iso27001_2022_multi_cloud_A.5.29_0026,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.29,Information Security During Disruption,,Information,GUARDDUTY,77,automated,,,ISO27001_2022_controls_with_checks.csv,aws_guardduty_centrally_managed; aws_guardduty_enabled; aws_guardduty_no_high_severity_findings,aws.guardduty.centrally_managed.guardduty_centrally_managed_configured; aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured
iso27001_2022_multi_cloud_A.5.3_0027,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.3,Segregation of Duties,,Segregation,IAM,19,automated,,,ISO27001_2022_controls_with_checks.csv,aws_iam_securityaudit_role_created,aws.iam.role.creation_monitored
iso27001_2022_multi_cloud_A.5.5_0037,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.5,Contact With Authorities,,Contact,ACCOUNT,16,automated,,,ISO27001_2022_controls_with_checks.csv,aws_account_maintain_current_contact_details; aws_account_security_contact_information_is_registered,aws.account.contact.current_details_configured; aws.account.security.contact_information_configured
iso27001_2022_multi_cloud_A.5.6_0038,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.6,Contact With Special Interest Groups,,Contact,ACCOUNT,8,automated,,,ISO27001_2022_controls_with_checks.csv,aws_account_maintain_different_contact_details_to_security_billing_and_operations,aws.account.contact.details_separate_security_billing_operations_configured
iso27001_2022_multi_cloud_A.5.7_0039,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.5.7,Threat Intelligence,,Threat,CLOUDTRAIL,56,automated,,,ISO27001_2022_controls_with_checks.csv,aws_cloudtrail_threat_detection_enumeration; aws_cloudtrail_threat_detection_llm_jacking; aws_cloudtrail_threat_detection_privilege_escalation,aws.cloudtrail.threat_detection_enumeration.trail_cloudtrail_threat_detection_enumeration_configured; aws.cloudtrail.threat_detection_llm_jacking.trail_cloudtrail_threat_detection_llm_jacking_configured; aws.cloudtrail.threat_detection_privilege_escalation.trail_cloudtrail_threat_detection_privilege_escalation_configured
iso27001_2022_multi_cloud_A.8.1_0064,MULTI_CLOUD,ISO27001,iso27001_2022,2022,A.8.1,User Endpoint Devices,,User,Multiple,187,automated,,,ISO27001_2022_controls_with_checks.csv,aws_apigateway_restapi_public; aws_appstream_fleet_default_internet_access_disabled; aws_cloudtrail_logs_s3_bucket_is_not_publicly_accessible; aws_codeartifact_packages_external_public_publishing_disabled; aws_ec2_ami_public; aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_ec2_securitygroup_allow_ingress_from_internet_to_all_ports; aws_ecr_repositories_not_publicly_accessible; aws_efs_not_publicly_accessible; aws_eks_cluster_endpoint_access_check; aws_elb_internet_facing; aws_elbv2_internet_facing; aws_emr_cluster_account_public_block_enabled; aws_emr_cluster_master_nodes_no_public_ip; aws_emr_cluster_publicly_accesible; aws_glacier_vaults_policy_public_access; aws_kms_key_not_publicly_accessible; aws_lambda_function_restrict_public_access; aws_lambda_function_url_cors_policy; aws_lambda_function_url_public; aws_opensearch_service_domains_not_publicly_accessible; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks; aws_sagemaker_notebook_instance_without_direct_internet_access_configured; aws_sns_topics_not_publicly_accessible; aws_sqs_queues_not_publicly_accessible; aws_ssm_documents_set_as_public,aws.apigateway.restapi.public_access_restricted; aws.appstream.resource.fleet_default_internet_access_disabled; aws.cloudtrail.bucket.is_not_publicly_accessible_configured; aws.codeartifact.resource.packages_external_public_publishing_disabled; aws.ec2.ami.not_publicly_shared_configured; aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured; aws.ecr.repositories_not_publicly_accessible.repositories_not_publicly_accessible_configured; aws.efs.not_publicly_accessible.not_publicly_accessible_configured; aws.eks.cluster.endpoint_access_configured; aws.elb.internetfacing.elb_internet_facing_configured; aws.elbv2.internetfacing.elbv2_internet_facing_configured; aws.emr.cluster.account_public_block_enabled; aws.emr.cluster.master_nodes_no_public_ip; aws.emr.cluster.publicly_accesible_configured; aws.glacier.policy.public_access_configured; aws.kms.key.not_publicly_accessible_configured; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.url_cors_policy_configured; aws.lambda.function.not_publicly_accessible_configured; aws.opensearch.service.domains_not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks; aws.sagemaker.notebook.instance_without_direct_internet_access_configured; aws.sns.topic.not_publicly_accessible; aws.sqs.queues_not_publicly_accessible.queues_not_publicly_accessible_configured; aws.ssm.document.not_public
