csp,source_type,source_type_label,log_field,field_label,field_type,operators,format_hint,field_value,field_value_label,rule_id,rule_title,rule_severity,rule_threat_category,rule_check_type,rule_condition_op,rule_conditions_summary,rule_conditions_json,rule_file
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.compute.cloudtrail.ec2_modify_instance_attribute,Compute: EC2 Modify Instance Attribute,medium,defense_evasion,log,equals,service equals ec2 AND operation equals ModifyInstanceAttribute,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""ModifyInstanceAttribute""}]}",catalog/rule/aws_rule_ciem/compute/aws.compute.cloudtrail.ec2_modify_instance_attribute.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.compute.cloudtrail.ec2_modify_instance_metadata_options,Compute: EC2 Modify Instance Metadata Options,high,defense_evasion,log,equals,service equals ec2 AND operation equals ModifyInstanceMetadataOptions,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""ModifyInstanceMetadataOptions""}]}",catalog/rule/aws_rule_ciem/compute/aws.compute.cloudtrail.ec2_modify_instance_metadata_options.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.compute.cloudtrail.ec2_run_instances,Compute: EC2 Run Instances,high,execution,log,equals,service equals ec2 AND operation equals RunInstances,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""RunInstances""}]}",catalog/rule/aws_rule_ciem/compute/aws.compute.cloudtrail.ec2_run_instances.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.compute.cloudtrail.ec2_stop_instances,Compute: EC2 Stop Instances,medium,defense_evasion,log,equals,service equals ec2 AND operation equals StopInstances,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""StopInstances""}]}",catalog/rule/aws_rule_ciem/compute/aws.compute.cloudtrail.ec2_stop_instances.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.internet_gateway_attached,Network Security: Internet Gateway Attached,high,lateral_movement,log,equals,service equals ec2 AND operation equals AttachInternetGateway,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""AttachInternetGateway""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.internet_gateway_attached.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.internet_gateway_created,Network Security: Internet Gateway Created,medium,lateral_movement,log,equals,service equals ec2 AND operation equals CreateInternetGateway,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateInternetGateway""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.internet_gateway_created.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.nat_gateway_created,Network Security: Nat Gateway Created,medium,lateral_movement,log,equals,service equals ec2 AND operation equals CreateNatGateway,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateNatGateway""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.nat_gateway_created.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.security_group_created,Network Security: Security Group Created,low,defense_evasion,log,equals,service equals ec2 AND operation equals CreateSecurityGroup,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateSecurityGroup""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.security_group_created.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.security_group_deleted,Network Security: Security Group Deleted,medium,defense_evasion,log,equals,service equals ec2 AND operation equals DeleteSecurityGroup,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""DeleteSecurityGroup""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.security_group_deleted.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.security_group_egress_modified,Network Security: Security Group Egress Modified,medium,defense_evasion,log,equals,service equals ec2 AND operation equals AuthorizeSecurityGroupEgress,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""AuthorizeSecurityGroupEgress""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.security_group_egress_modified.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.subnet_auto_assign_public_ip,Network Security: Subnet Auto Assign Public IP,high,initial_access,log,equals,service equals ec2 AND operation equals ModifySubnetAttribute,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""ModifySubnetAttribute""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.subnet_auto_assign_public_ip.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.subnet_created,Network Security: Subnet Created,low,lateral_movement,log,equals,service equals ec2 AND operation equals CreateSubnet,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateSubnet""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.subnet_created.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.transit_gateway_created,Network Security: Transit Gateway Created,medium,lateral_movement,log,equals,service equals ec2 AND operation equals CreateTransitGateway,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateTransitGateway""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.transit_gateway_created.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.transit_gateway_peering_accepted,Network Security: Transit Gateway Peering Accepted,medium,lateral_movement,log,equals,service equals ec2 AND operation equals AcceptTransitGatewayPeeringAttachment,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""AcceptTransitGatewayPeeringAttachment""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.transit_gateway_peering_accepted.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.transit_gateway_peering_created,Network Security: Transit Gateway Peering Created,medium,lateral_movement,log,equals,service equals ec2 AND operation equals CreateTransitGatewayPeeringAttachment,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateTransitGatewayPeeringAttachment""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.transit_gateway_peering_created.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.vpc_created,Network Security: VPC Created,low,lateral_movement,log,equals,service equals ec2 AND operation equals CreateVpc,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateVpc""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.vpc_created.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.vpc_deleted,Network Security: VPC Deleted,high,data_destruction,log,equals,service equals ec2 AND operation equals DeleteVpc,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""DeleteVpc""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.vpc_deleted.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.netsec.cloudtrail.vpc_endpoint_created,Network Security: VPC Endpoint Created,medium,lateral_movement,log,equals,service equals ec2 AND operation equals CreateVpcEndpoint,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateVpcEndpoint""}]}",catalog/rule/aws_rule_ciem/netsec/aws.netsec.cloudtrail.vpc_endpoint_created.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.storage.cloudtrail.ebs_create_snapshot,Storage: EBS Create Snapshot,low,persistence,log,equals,service equals ec2 AND operation equals CreateSnapshot,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateSnapshot""}]}",catalog/rule/aws_rule_ciem/storage/aws.storage.cloudtrail.ebs_create_snapshot.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.storage.cloudtrail.ebs_create_snapshots_bulk,Storage: EBS Create Snapshots Bulk,high,data_exfiltration,log,equals,service equals ec2 AND operation equals CreateSnapshots,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateSnapshots""}]}",catalog/rule/aws_rule_ciem/storage/aws.storage.cloudtrail.ebs_create_snapshots_bulk.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ec2,EC2 (Elastic Compute Cloud),aws.storage.cloudtrail.ebs_modify_snapshot_attribute_public,Storage: EBS Modify Snapshot Attribute Public,critical,data_exfiltration,log,equals,service equals ec2 AND operation equals ModifySnapshotAttribute,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ec2""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""ModifySnapshotAttribute""}]}",catalog/rule/aws_rule_ciem/storage/aws.storage.cloudtrail.ebs_modify_snapshot_attribute_public.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ecr,ECR (Container Registry),aws.devops.cloudtrail.ecr_batch_delete_image,DevOps: Ecr Batch Delete Image,high,data_destruction,log,equals,service equals ecr AND operation equals BatchDeleteImage,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ecr""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""BatchDeleteImage""}]}",catalog/rule/aws_rule_ciem/devops/aws.devops.cloudtrail.ecr_batch_delete_image.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ecr,ECR (Container Registry),aws.devops.cloudtrail.ecr_delete_repository,DevOps: Ecr Delete Repository,high,data_destruction,log,equals,service equals ecr AND operation equals DeleteRepository,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ecr""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""DeleteRepository""}]}",catalog/rule/aws_rule_ciem/devops/aws.devops.cloudtrail.ecr_delete_repository.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ecr,ECR (Container Registry),aws.devops.cloudtrail.ecr_put_image,DevOps: Ecr Put Image,medium,persistence,log,equals,service equals ecr AND operation equals PutImage,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ecr""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""PutImage""}]}",catalog/rule/aws_rule_ciem/devops/aws.devops.cloudtrail.ecr_put_image.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ecr,ECR (Container Registry),aws.devops.cloudtrail.ecr_put_lifecycle_policy,DevOps: Ecr Put Lifecycle Policy,medium,defense_evasion,log,equals,service equals ecr AND operation equals PutLifecyclePolicy,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ecr""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""PutLifecyclePolicy""}]}",catalog/rule/aws_rule_ciem/devops/aws.devops.cloudtrail.ecr_put_lifecycle_policy.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ecr,ECR (Container Registry),aws.devops.cloudtrail.ecr_set_repository_policy,DevOps: Ecr Set Repository Policy,high,lateral_movement,log,equals,service equals ecr AND operation equals SetRepositoryPolicy,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ecr""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""SetRepositoryPolicy""}]}",catalog/rule/aws_rule_ciem/devops/aws.devops.cloudtrail.ecr_set_repository_policy.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ecs,ECS (Container Service),aws.compute.cloudtrail.ecs_create_service,Compute: ECS Create Service,medium,execution,log,equals,service equals ecs AND operation equals CreateService,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ecs""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""CreateService""}]}",catalog/rule/aws_rule_ciem/compute/aws.compute.cloudtrail.ecs_create_service.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ecs,ECS (Container Service),aws.compute.cloudtrail.ecs_delete_service,Compute: ECS Delete Service,medium,data_destruction,log,equals,service equals ecs AND operation equals DeleteService,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ecs""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""DeleteService""}]}",catalog/rule/aws_rule_ciem/compute/aws.compute.cloudtrail.ecs_delete_service.yaml
aws,cloudtrail,AWS CloudTrail,service,Service / Provider,enum,"equals, not_equals, in","Lowercase, no .amazonaws.com — use 'iam' NOT 'IAM' or 'iam.amazonaws.com'",ecs,ECS (Container Service),aws.compute.cloudtrail.ecs_execute_command,Compute: ECS Execute Command,high,execution,log,equals,service equals ecs AND operation equals ExecuteCommand,"{""all"": [{""field"": ""service"", ""op"": ""equals"", ""value"": ""ecs""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""ExecuteCommand""}]}",catalog/rule/aws_rule_ciem/compute/aws.compute.cloudtrail.ecs_execute_command.yaml
