unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,azure_checks
nist_800_53_rev5_multi_cloud_AC-6_10_0092,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-6(10),Least Privilege - Least privilege | prohibit non - privileged users from executing privileged func,,Least,Multiple,16,automated,,,NIST_controls_with_checks.csv,azure_ad_no_root_access_key; azure_ad_policy_no_administrative_privileges
nist_800_53_rev5_multi_cloud_AC-6_2_0093,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-6(2),Least Privilege - Least privilege | non - privileged access for nonsecurity functions require that,,Least,Multiple,16,automated,,,NIST_controls_with_checks.csv,azure_ad_no_root_access_key; azure_ad_policy_no_administrative_privileges
nist_800_53_rev5_multi_cloud_AC-6_3_0094,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-6(3),Least Privilege - Least privilege | network access to privileged commands authorize network access,,Least,Multiple,16,automated,,,NIST_controls_with_checks.csv,azure_ad_policy_attached_only_to_group_or_roles; azure_ad_policy_no_administrative_privileges
nist_800_53_rev5_multi_cloud_AC-6_4_0095,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-6(4),Least Privilege - Least privilege | separate processing domains provide separate processing domain,,Least,Multiple,52,automated,,,NIST_controls_with_checks.csv,azure_ad_no_root_access_key; azure_ad_policy_attached_only_to_group_or_roles; azure_ad_policy_no_administrative_privileges; azure_ad_user_accesskey_unused; azure_compute_disk_public_snapshot; azure_compute_instance_imdsv2_enabled; azure_compute_instance_public_ip; azure_hdinsight_cluster_master_nodes_no_public_ip
nist_800_53_rev5_multi_cloud_AC-6_5_0096,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-6(5),Least Privilege - Least privilege | privileged accounts restrict privileged accounts on the system,,Least,Multiple,52,automated,,,NIST_controls_with_checks.csv,azure_ad_no_root_access_key; azure_ad_policy_attached_only_to_group_or_roles; azure_ad_policy_no_administrative_privileges; azure_ad_user_accesskey_unused; azure_compute_disk_public_snapshot; azure_compute_instance_imdsv2_enabled; azure_compute_instance_public_ip; azure_hdinsight_cluster_master_nodes_no_public_ip
nist_800_53_rev5_multi_cloud_AC-6_6_0097,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-6(6),Least Privilege - Least privilege | privileged access by non - organizational users prohibit privi,,Least,Multiple,52,automated,,,NIST_controls_with_checks.csv,azure_ad_no_root_access_key; azure_ad_policy_attached_only_to_group_or_roles; azure_ad_policy_no_administrative_privileges; azure_ad_user_accesskey_unused; azure_compute_disk_public_snapshot; azure_compute_instance_imdsv2_enabled; azure_compute_instance_public_ip; azure_hdinsight_cluster_master_nodes_no_public_ip
nist_800_53_rev5_multi_cloud_AC-6_7_0098,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-6(7),Least Privilege - Least privilege | review of user privileges (a) review [ assignment,,Least,Multiple,52,automated,,,NIST_controls_with_checks.csv,azure_ad_no_root_access_key; azure_ad_policy_attached_only_to_group_or_roles; azure_ad_policy_no_administrative_privileges; azure_ad_user_accesskey_unused; azure_compute_disk_public_snapshot; azure_compute_instance_imdsv2_enabled; azure_compute_instance_public_ip; azure_hdinsight_cluster_master_nodes_no_public_ip
nist_800_53_rev5_multi_cloud_AC-6_8_0099,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-6(8),Least Privilege - Least privilege | privilege levels for code execution prevent the following soft,,Least,Multiple,52,automated,,,NIST_controls_with_checks.csv,azure_ad_no_root_access_key; azure_ad_policy_attached_only_to_group_or_roles; azure_ad_policy_no_administrative_privileges; azure_ad_user_accesskey_unused; azure_compute_disk_public_snapshot; azure_compute_instance_imdsv2_enabled; azure_compute_instance_public_ip; azure_hdinsight_cluster_master_nodes_no_public_ip
nist_800_53_rev5_multi_cloud_AC-6_9_0100,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-6(9),Least Privilege - Least privilege | log use of privileged functions log the execution of privilege,,Least,Multiple,42,automated,,,NIST_controls_with_checks.csv,azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
nist_800_53_rev5_multi_cloud_AC-7_4_0104,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-7(4),Unsuccessful Logon Attempts - Unsuccessful logon attempts | use of alternate authentication factor (a) allow t,,Unsuccessful,Multiple,24,automated,,,NIST_controls_with_checks.csv,azure_ad_root_hardware_mfa_enabled; azure_ad_root_mfa_enabled; azure_ad_user_mfa_enabled_console_access; azure_ad_user_password_policy_minimum_length_14
nist_800_53_rev5_multi_cloud_AC-16-b_0135,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-16-b,Security And Privacy Attributes - Ensure that the attribute associations...,,Security,LOG,9,automated,,,NIST_controls_with_checks.csv,azure_monitor_log_retention_configured_policy_specific_days_enabled
nist_800_53_rev5_multi_cloud_AC-17_1_0140,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-17(1),Remote Access - Remote access | monitoring and control employ automated mechanisms to monitor an,,Remote,Multiple,59,automated,,,NIST_controls_with_checks.csv,azure_compute_disk_public_snapshot; azure_compute_instance_public_ip; azure_functions_app_restrict_public_access; azure_functions_app_url_public; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_sql_database_no_public_access; azure_sql_database_snapshots_public_access; azure_storage_account_policy_public_write_access; azure_storage_account_public_access; azure_synapse_cluster_public_access
nist_800_53_rev5_multi_cloud_AC-17_10_0141,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-17(10),Remote Access - .],,Remote,Multiple,59,automated,,,NIST_controls_with_checks.csv,azure_compute_disk_public_snapshot; azure_compute_instance_public_ip; azure_functions_app_restrict_public_access; azure_functions_app_url_public; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_sql_database_no_public_access; azure_sql_database_snapshots_public_access; azure_storage_account_policy_public_write_access; azure_storage_account_public_access; azure_synapse_cluster_public_access
nist_800_53_rev5_multi_cloud_AC-17_10_0142,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-17(10),Remote Access - Remote access | authenticate remote commands implement [ assignment,,Remote,Multiple,59,automated,,,NIST_controls_with_checks.csv,azure_compute_disk_public_snapshot; azure_compute_instance_public_ip; azure_functions_app_restrict_public_access; azure_functions_app_url_public; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_sql_database_no_public_access; azure_sql_database_snapshots_public_access; azure_storage_account_policy_public_write_access; azure_storage_account_public_access; azure_synapse_cluster_public_access
nist_800_53_rev5_multi_cloud_AC-17_2_0143,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-17(2),Remote Access - Remote access | protection of confidentiality and integrity using encryption imp,,Remote,Multiple,18,automated,,,NIST_controls_with_checks.csv,azure_api_management_restapi_client_certificate_enabled; azure_load_balancer_ssl_listeners; azure_storage_account_secure_transport_policy
nist_800_53_rev5_multi_cloud_AC-17_9_0150,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-17(9),"Remote Access - Remote access | disconnect or disable access nist sp 800-53, r ev",,Remote,Multiple,59,automated,,,NIST_controls_with_checks.csv,azure_compute_disk_public_snapshot; azure_compute_instance_public_ip; azure_functions_app_restrict_public_access; azure_functions_app_url_public; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_sql_database_no_public_access; azure_sql_database_snapshots_public_access; azure_storage_account_policy_public_write_access; azure_storage_account_public_access; azure_synapse_cluster_public_access
nist_800_53_rev5_multi_cloud_AC-17-b_0152,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-17-b,Remote Access - Authorize each type of remote...,,Remote,Multiple,62,automated,,,NIST_controls_with_checks.csv,azure_compute_disk_public_snapshot; azure_compute_instance_public_ip; azure_functions_app_restrict_public_access; azure_functions_app_url_public; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_sql_database_no_public_access; azure_sql_database_snapshots_public_access; azure_storage_account_policy_public_write_access; azure_storage_account_public_access; azure_synapse_cluster_public_access
nist_800_53_rev5_multi_cloud_AC-24_1_0187,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-24(1),Access Control Decisions - Access control decisions | transmit access authorization information transmit [,,Access,Multiple,24,automated,,,NIST_controls_with_checks.csv,azure_api_management_restapi_client_certificate_enabled; azure_load_balancer_ssl_listeners; azure_search_service_domains_node_to_node_encryption_enabled; azure_storage_account_secure_transport_policy
nist_800_53_rev5_multi_cloud_AC-24_2_0188,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AC-24(2),Access Control Decisions - Access control decisions | no user or process identity enforce access control de,,Access,Multiple,52,automated,,,NIST_controls_with_checks.csv,azure_ad_no_root_access_key; azure_ad_policy_attached_only_to_group_or_roles; azure_ad_policy_no_administrative_privileges; azure_ad_root_hardware_mfa_enabled; azure_ad_root_mfa_enabled; azure_ad_rotate_access_key_90_days; azure_ad_user_password_policy_minimum_length_14; azure_compute_instance_imdsv2_enabled
nist_800_53_rev5_multi_cloud_AU-2-b_0224,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-2-b,Event Logging - Coordinate the event logging function...,,Event,Multiple,60,automated,,,NIST_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
nist_800_53_rev5_multi_cloud_AU-3_1_0228,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-3(1),Content Of Audit Records - Content of audit records | additional audit information generate audit records c,,Content,Multiple,12,automated,,,NIST_controls_with_checks.csv,azure_monitor_multi_region_enabled; azure_security_center_enabled
nist_800_53_rev5_multi_cloud_AU-3-a_0231,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-3-a,Content Of Audit Records - What type of event occurred;,,Content,Multiple,60,automated,,,NIST_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
nist_800_53_rev5_multi_cloud_AU-3-b_0232,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-3-b,Content Of Audit Records - When the event occurred;,,Content,Multiple,59,automated,,,NIST_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
nist_800_53_rev5_multi_cloud_AU-3-c_0233,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-3-c,Content Of Audit Records - Where the event occurred;,,Content,Multiple,59,automated,,,NIST_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
nist_800_53_rev5_multi_cloud_AU-3-d_0234,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-3-d,Content Of Audit Records - Source of the event;,,Content,Multiple,59,automated,,,NIST_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
nist_800_53_rev5_multi_cloud_AU-3-e_0235,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-3-e,Content Of Audit Records - Outcome of the event; and,,Content,Multiple,59,automated,,,NIST_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
nist_800_53_rev5_multi_cloud_AU-3-f_0236,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-3-f,"Content Of Audit Records - Identity of any individuals, subjects,...",,Content,Multiple,59,automated,,,NIST_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
nist_800_53_rev5_multi_cloud_AU-4_1_0237,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-4(1),Audit Storage Capacity - Audit storage capacity | transfer to alternate storage off-load audit records [,,Audit,CLOUDWATCH,6,automated,,,NIST_controls_with_checks.csv,azure_monitor_logging_enabled
nist_800_53_rev5_multi_cloud_AU-4_1_0238,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-4(1),Audit Log Storage Capacity - Audit log storage capacity | transfer to alternate storage transfer audit logs [,,Audit,CLOUDWATCH,6,automated,,,NIST_controls_with_checks.csv,azure_monitor_logging_enabled
nist_800_53_rev5_multi_cloud_AU-7_1_0248,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-7(1),Audit Record Reduction And Report Generation - Audit record reduction and report generation | automatic processing provide and,,Audit,CLOUDWATCH,6,automated,,,NIST_controls_with_checks.csv,azure_monitor_logging_enabled
nist_800_53_rev5_multi_cloud_AU-7_1_0249,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-7(1),Audit Record Reduction And Report Generation - .],,Audit,CLOUDWATCH,6,automated,,,NIST_controls_with_checks.csv,azure_monitor_logging_enabled
nist_800_53_rev5_multi_cloud_AU-8-b_0258,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-8-b,Time Stamps - Record time stamps for audit...,,Time,Multiple,59,automated,,,NIST_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
nist_800_53_rev5_multi_cloud_AU-9_2_0260,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,AU-9(2),Protection Of Audit Information - Protection of audit information | store on separate physical systems or componen,,Protection,BUCKET,6,automated,,,NIST_controls_with_checks.csv,azure_storage_account_object_versioning
