csv_rule_id,yaml_rule_id,match_type,service,status
alicloud.PAI - Model Package.data_privacy_ai_security_model_package_artifact_signed_and_verified,alicloud.PAI - Model Package.data_privacy_ai_security_model_package_artifact_signed_and_verified,no_match,PAI - Model Package,⚠️ Needs Review
alicloud.PAI - Model Package.data_privacy_ai_security_model_package_encrypted,alicloud.PAI - Model Package.data_privacy_ai_security_model_package_encrypted,no_match,PAI - Model Package,⚠️ Needs Review
alicloud.PAI - Model Package.data_privacy_ai_security_model_package_not_publicly_shared,alicloud.PAI - Model Package.data_privacy_ai_security_model_package_not_publicly_shared,no_match,PAI - Model Package,⚠️ Needs Review
alicloud.PAI-DSW Notebook.data_privacy_ai_security_notebook_no_public_access,alicloud.PAI-DSW Notebook.data_privacy_ai_security_notebook_no_public_access,no_match,PAI-DSW Notebook,⚠️ Needs Review
alicloud.PAI-DSW Notebook.data_privacy_ai_security_notebook_encrypted,alicloud.PAI-DSW Notebook.data_privacy_ai_security_notebook_encrypted,no_match,PAI-DSW Notebook,⚠️ Needs Review
alicloud.PAI-DSW Notebook.data_privacy_ai_security_notebook_execution_role_least_privilege,alicloud.PAI-DSW Notebook.data_privacy_ai_security_notebook_execution_role_least_privilege,no_match,PAI-DSW Notebook,⚠️ Needs Review
alicloud.PAI-DSW Notebook.data_privacy_ai_security_notebook_idle_shutdown_configured,alicloud.PAI-DSW Notebook.data_privacy_ai_security_notebook_idle_shutdown_configured,no_match,PAI-DSW Notebook,⚠️ Needs Review
alicloud.PAI - Pipeline.data_privacy_ai_security_pipeline_kms_encryption_enabled,alicloud.PAI - Pipeline.data_privacy_ai_security_pipeline_kms_encryption_enabled,no_match,PAI - Pipeline,⚠️ Needs Review
alicloud.PAI - Pipeline.data_privacy_ai_security_pipeline_roles_least_privilege,alicloud.PAI - Pipeline.data_privacy_ai_security_pipeline_roles_least_privilege,no_match,PAI - Pipeline,⚠️ Needs Review
alicloud.PAI - Pipeline.data_privacy_ai_security_pipeline_artifacts_private_and_encrypted,alicloud.PAI - Pipeline.data_privacy_ai_security_pipeline_artifacts_private_and_encrypted,no_match,PAI - Pipeline,⚠️ Needs Review
alicloud.PAI - Pipeline.data_privacy_ai_security_pipeline_logging_enabled,alicloud.PAI - Pipeline.data_privacy_ai_security_pipeline_logging_enabled,no_match,PAI - Pipeline,⚠️ Needs Review
alicloud.PAI - Training.data_privacy_ai_security_training_job_private_networking_enforced,alicloud.PAI - Training.data_privacy_ai_security_training_job_private_networking_enforced,no_match,PAI - Training,⚠️ Needs Review
alicloud.PAI - Training.data_privacy_ai_security_training_job_roles_least_privilege,alicloud.PAI - Training.data_privacy_ai_security_training_job_roles_least_privilege,no_match,PAI - Training,⚠️ Needs Review
alicloud.PAI - Training.data_privacy_ai_security_training_job_input_output_encrypted,alicloud.PAI - Training.data_privacy_ai_security_training_job_input_output_encrypted,no_match,PAI - Training,⚠️ Needs Review
alicloud.PAI - Training.data_privacy_ai_security_training_job_logs_enabled,alicloud.PAI - Training.data_privacy_ai_security_training_job_logs_enabled,no_match,PAI - Training,⚠️ Needs Review
alicloud.PAI - Transform.data_privacy_ai_security_transform_job_private_networking_enforced,alicloud.PAI - Transform.data_privacy_ai_security_transform_job_private_networking_enforced,no_match,PAI - Transform,⚠️ Needs Review
alicloud.PAI - Transform.data_privacy_ai_security_transform_job_roles_least_privilege,alicloud.PAI - Transform.data_privacy_ai_security_transform_job_roles_least_privilege,no_match,PAI - Transform,⚠️ Needs Review
alicloud.PAI - Transform.data_privacy_ai_security_transform_job_input_output_encrypted,alicloud.PAI - Transform.data_privacy_ai_security_transform_job_input_output_encrypted,no_match,PAI - Transform,⚠️ Needs Review
alicloud.PAI - Transform.data_privacy_ai_security_transform_job_logs_enabled,alicloud.PAI - Transform.data_privacy_ai_security_transform_job_logs_enabled,no_match,PAI - Transform,⚠️ Needs Review
alicloud.PAI - Experiments.data_privacy_ai_security_experiment_metadata_store_encrypted,alicloud.PAI - Experiments.data_privacy_ai_security_experiment_metadata_store_encrypted,no_match,PAI - Experiments,⚠️ Needs Review
alicloud.PAI - Experiments.data_privacy_ai_security_experiment_rbac_least_privilege,alicloud.PAI - Experiments.data_privacy_ai_security_experiment_rbac_least_privilege,no_match,PAI - Experiments,⚠️ Needs Review
alicloud.PAI - Experiments.data_privacy_ai_security_experiment_logs_enabled,alicloud.PAI - Experiments.data_privacy_ai_security_experiment_logs_enabled,no_match,PAI - Experiments,⚠️ Needs Review
alicloud.PAI - HPO.data_privacy_ai_security_hpo_private_networking_enforced,alicloud.PAI - HPO.data_privacy_ai_security_hpo_private_networking_enforced,no_match,PAI - HPO,⚠️ Needs Review
alicloud.PAI - HPO.data_privacy_ai_security_hpo_roles_least_privilege,alicloud.PAI - HPO.data_privacy_ai_security_hpo_roles_least_privilege,no_match,PAI - HPO,⚠️ Needs Review
alicloud.PAI - HPO.data_privacy_ai_security_hpo_logs_enabled,alicloud.PAI - HPO.data_privacy_ai_security_hpo_logs_enabled,no_match,PAI - HPO,⚠️ Needs Review
alicloud.PAI - AutoML (with DSC policies).data_privacy_ai_security_automl_private_networking_enforced,alicloud.PAI - AutoML (with DSC policies).data_privacy_ai_security_automl_private_networking_enforced,no_match,PAI - AutoML (with DSC policies),⚠️ Needs Review
alicloud.PAI - AutoML (with DSC policies).data_privacy_ai_security_automl_roles_least_privilege,alicloud.PAI - AutoML (with DSC policies).data_privacy_ai_security_automl_roles_least_privilege,no_match,PAI - AutoML (with DSC policies),⚠️ Needs Review
alicloud.PAI - AutoML (with DSC policies).data_privacy_ai_security_automl_logs_enabled,alicloud.PAI - AutoML (with DSC policies).data_privacy_ai_security_automl_logs_enabled,no_match,PAI - AutoML (with DSC policies),⚠️ Needs Review
alicloud.PAI - Pipelines.data_privacy_ai_security_human_review_workteam_access_rbac_least_privilege,alicloud.PAI - Pipelines.data_privacy_ai_security_human_review_workteam_access_rbac_least_privilege,no_match,PAI - Pipelines,⚠️ Needs Review
alicloud.PAI - Pipelines.data_privacy_ai_security_human_review_ui_private_networking_enforced,alicloud.PAI - Pipelines.data_privacy_ai_security_human_review_ui_private_networking_enforced,no_match,PAI - Pipelines,⚠️ Needs Review
alicloud.PAI - Pipelines.data_privacy_ai_security_human_review_artifacts_encrypted,alicloud.PAI - Pipelines.data_privacy_ai_security_human_review_artifacts_encrypted,no_match,PAI - Pipelines,⚠️ Needs Review
alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_encryption_at_rest_enabled,alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_encryption_at_rest_enabled,no_match,Object Storage Service (OSS) Bucket,⚠️ Needs Review
alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_cmk_cmek_configured,alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_cmk_cmek_configured,no_match,Object Storage Service (OSS) Bucket,⚠️ Needs Review
alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_block_public_access_enabled,alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_block_public_access_enabled,no_match,Object Storage Service (OSS) Bucket,⚠️ Needs Review
alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_policy_denies_public_and_insecure,alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_policy_denies_public_and_insecure,no_match,Object Storage Service (OSS) Bucket,⚠️ Needs Review
alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_require_tls_in_transit,alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_require_tls_in_transit,no_match,Object Storage Service (OSS) Bucket,⚠️ Needs Review
alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_versioning_enabled,alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_versioning_enabled,no_match,Object Storage Service (OSS) Bucket,⚠️ Needs Review
alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_access_logging_enabled,alicloud.Object Storage Service (OSS) Bucket.data_protection_storage_security_bucket_access_logging_enabled,no_match,Object Storage Service (OSS) Bucket,⚠️ Needs Review
alicloud.OSS Bucket Policy/ACL.data_protection_storage_security_bucket_policy_no_wildcards_on_actions_or_principals,alicloud.OSS Bucket Policy/ACL.data_protection_storage_security_bucket_policy_no_wildcards_on_actions_or_principals,no_match,OSS Bucket Policy/ACL,⚠️ Needs Review
alicloud.OSS Bucket Policy/ACL.data_protection_storage_security_bucket_policy_no_public_principals,alicloud.OSS Bucket Policy/ACL.data_protection_storage_security_bucket_policy_no_public_principals,no_match,OSS Bucket Policy/ACL,⚠️ Needs Review
alicloud.OSS Bucket Policy/ACL.data_protection_storage_security_bucket_policy_deny_unencrypted_puts,alicloud.OSS Bucket Policy/ACL.data_protection_storage_security_bucket_policy_deny_unencrypted_puts,no_match,OSS Bucket Policy/ACL,⚠️ Needs Review
alicloud.OSS Bucket Policy/ACL.data_protection_storage_security_bucket_policy_deny_insecure_transport,alicloud.OSS Bucket Policy/ACL.data_protection_storage_security_bucket_policy_deny_insecure_transport,no_match,OSS Bucket Policy/ACL,⚠️ Needs Review
alicloud.OSS Object.data_protection_storage_security_object_not_publicly_readable,alicloud.OSS Object.data_protection_storage_security_object_not_publicly_readable,no_match,OSS Object,⚠️ Needs Review
alicloud.OSS Object.data_protection_storage_security_object_object_lock_or_immutability_enabled_where_supported,alicloud.OSS Object.data_protection_storage_security_object_object_lock_or_immutability_enabled_where_supported,no_match,OSS Object,⚠️ Needs Review
alicloud.OSS Event Notification (to MNS/FC/EventBridge).data_protection_storage_security_bucket_notification_destination_encrypted,alicloud.OSS Event Notification (to MNS/FC/EventBridge).data_protection_storage_security_bucket_notification_destination_encrypted,no_match,OSS Event Notification (to MNS/FC/EventBridge),⚠️ Needs Review
alicloud.OSS Event Notification (to MNS/FC/EventBridge).data_protection_storage_security_bucket_notification_destination_least_privilege,alicloud.OSS Event Notification (to MNS/FC/EventBridge).data_protection_storage_security_bucket_notification_destination_least_privilege,no_match,OSS Event Notification (to MNS/FC/EventBridge),⚠️ Needs Review
alicloud.OSS Event Notification (to MNS/FC/EventBridge).data_protection_storage_security_bucket_notification_cross_account_destinations_restricted,alicloud.OSS Event Notification (to MNS/FC/EventBridge).data_protection_storage_security_bucket_notification_cross_account_destinations_restricted,no_match,OSS Event Notification (to MNS/FC/EventBridge),⚠️ Needs Review
alicloud.NAS / CPFS.data_protection_storage_security_fileshare_private_network_only,alicloud.NAS / CPFS.data_protection_storage_security_fileshare_private_network_only,no_match,NAS / CPFS,⚠️ Needs Review
alicloud.NAS / CPFS.data_protection_storage_security_fileshare_encryption_at_rest_enabled,alicloud.NAS / CPFS.data_protection_storage_security_fileshare_encryption_at_rest_enabled,no_match,NAS / CPFS,⚠️ Needs Review
alicloud.NAS / CPFS.data_protection_storage_security_fileshare_kms_key_policy_least_privilege,alicloud.NAS / CPFS.data_protection_storage_security_fileshare_kms_key_policy_least_privilege,no_match,NAS / CPFS,⚠️ Needs Review
alicloud.NAS / CPFS.data_protection_storage_security_fileshare_snapshots_enabled,alicloud.NAS / CPFS.data_protection_storage_security_fileshare_snapshots_enabled,no_match,NAS / CPFS,⚠️ Needs Review
alicloud.ApsaraMQ for RocketMQ / MNS Queue.data_protection_storage_security_queue_encryption_at_rest_enabled,alicloud.ApsaraMQ for RocketMQ / MNS Queue.data_protection_storage_security_queue_encryption_at_rest_enabled,no_match,ApsaraMQ for RocketMQ / MNS Queue,⚠️ Needs Review
alicloud.ApsaraMQ for RocketMQ / MNS Queue.data_protection_storage_security_queue_auth_required,alicloud.ApsaraMQ for RocketMQ / MNS Queue.data_protection_storage_security_queue_auth_required,no_match,ApsaraMQ for RocketMQ / MNS Queue,⚠️ Needs Review
alicloud.ApsaraMQ for RocketMQ / MNS Queue.data_protection_storage_security_queue_cross_account_send_receive_restricted,alicloud.ApsaraMQ for RocketMQ / MNS Queue.data_protection_storage_security_queue_cross_account_send_receive_restricted,no_match,ApsaraMQ for RocketMQ / MNS Queue,⚠️ Needs Review
alicloud.ApsaraMQ for RocketMQ / MNS Queue.data_protection_storage_security_queue_private_network_only_where_supported,alicloud.ApsaraMQ for RocketMQ / MNS Queue.data_protection_storage_security_queue_private_network_only_where_supported,no_match,ApsaraMQ for RocketMQ / MNS Queue,⚠️ Needs Review
alicloud.DataHub Stream.data_protection_storage_security_stream_encryption_at_rest_enabled,alicloud.DataHub Stream.data_protection_storage_security_stream_encryption_at_rest_enabled,no_match,DataHub Stream,⚠️ Needs Review
alicloud.DataHub Stream.data_protection_storage_security_stream_consumer_auth_required,alicloud.DataHub Stream.data_protection_storage_security_stream_consumer_auth_required,no_match,DataHub Stream,⚠️ Needs Review
alicloud.DataHub Stream.data_protection_storage_security_stream_private_network_only_where_supported,alicloud.DataHub Stream.data_protection_storage_security_stream_private_network_only_where_supported,no_match,DataHub Stream,⚠️ Needs Review
alicloud.TableStore (OTS) Table.data_protection_storage_security_table_encryption_at_rest_enabled,alicloud.TableStore (OTS) Table.data_protection_storage_security_table_encryption_at_rest_enabled,no_match,TableStore (OTS) Table,⚠️ Needs Review
alicloud.TableStore (OTS) Table.data_protection_storage_security_table_rbac_least_privilege,alicloud.TableStore (OTS) Table.data_protection_storage_security_table_rbac_least_privilege,no_match,TableStore (OTS) Table,⚠️ Needs Review
alicloud.TableStore (OTS) Table.data_protection_storage_security_table_private_network_only_where_supported,alicloud.TableStore (OTS) Table.data_protection_storage_security_table_private_network_only_where_supported,no_match,TableStore (OTS) Table,⚠️ Needs Review
alicloud.ECS Disk Snapshot.data_protection_storage_security_snapshot_encrypted,alicloud.ECS Disk Snapshot.data_protection_storage_security_snapshot_encrypted,no_match,ECS Disk Snapshot,⚠️ Needs Review
alicloud.ECS Disk Snapshot.data_protection_storage_security_snapshot_not_public,alicloud.ECS Disk Snapshot.data_protection_storage_security_snapshot_not_public,no_match,ECS Disk Snapshot,⚠️ Needs Review
