unique_compliance_id,framework,framework_version,control_id,section,title,description,automation_type,severity,source_file,aws_checks,aws_ciem_checks,azure_checks,azure_ciem_checks,gcp_checks,gcp_ciem_checks,oracle_checks,oracle_ciem_checks,ibm_checks,ibm_ciem_checks,alicloud_checks,alicloud_ciem_checks,k8s_checks,k8s_ciem_checks,has_any_mapped_rule,automated_without_rule
cis_ibm_1.2.7,CIS_IBM,,1.2.7,1 Section,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do not always authorize all requests.,automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.openshift.apiserver.authorization_mode_check,,,,,,yes,no
cis_ibm_1.2.8,CIS_IBM,,1.2.8,1 Section,Verify that RBAC is enabled,Turn on Role Based Access Control.,automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.openshift.cluster.rbac_status_check,,,,,,yes,no
cis_ibm_1.2.9,CIS_IBM,,1.2.9,1 Section,Ensure that the APIPriorityAndFairness feature gate is enabled,Limit the rate at which the API server accepts requests.,automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.openshift.cluster.api_priority_and_fairness_enabled,,,,,,yes,no
cis_ibm_1.3,CIS_IBM,1.1.0,1.3,1 Section,Ensure API keys are rotated every 90 days,"Replace production API keys with new API keys regularly, every 90 days for example, as a best practice to secure your account.",automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.iam_identity.api_key.not_long_lived,,,,,,yes,no
cis_ibm_1.3.1,CIS_IBM,,1.3.1,1 Section,Ensure that controller manager healthz endpoints are protected by RBAC,"Disable profiling, if not needed.",manual,LOW,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,,,,,,,no,no
cis_ibm_1.3.2,CIS_IBM,,1.3.2,1 Section,Ensure that the --use-service-account-credentials argument is set to true,Use individual service account credentials for each controller.,automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.ocp.controller.service_account_credentials_check,,,,,,yes,no
cis_ibm_1.3.3,CIS_IBM,,1.3.3,1 Section,Ensure that the --service-account-private-key-file argument is set as appropriate,Explicitly set a service account private key file for service accounts on the controller manager.,manual,LOW,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,,,,,,,no,no
cis_ibm_1.3.4,CIS_IBM,,1.3.4,1 Section,Ensure that the --root-ca-file argument is set as appropriate,Allow pods to verify the API server's serving certificate before establishing connections.,manual,LOW,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,,,,,,,no,no
cis_ibm_1.3.5,CIS_IBM,,1.3.5,1 Section,Ensure that the --bind-address argument is set to 127.0.0.1,Do not bind the Controller Manager service to non-loopback insecure addresses.,automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.ocp.kube.controller_manager_bind_address_check,,,,,,yes,no
cis_ibm_1.3.6,CIS_IBM,1.3.0,1.3.6,1 Section,Ensure that the RotateKubeletServerCertificate argument is set to true,Enable kubelet server certificate rotation on controller-manager.,manual,LOW,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,,,,,,,no,no
cis_ibm_1.3.7,CIS_IBM,1.3.0,1.3.7,1 Section,Ensure that the --bind-address argument is set to 127.0.0.1,Do not bind the Controller Manager service to non-loopback insecure addresses.,automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.openshift.controller.manager_bind_address_check,,,,,,yes,no
cis_ibm_1.4.1,CIS_IBM,,1.4.1,1 Section,Ensure that the healthz endpoints for the scheduler are protected by RBAC,"Disable profiling, if not needed.",manual,LOW,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,,,,,,,no,no
cis_ibm_1.4.2,CIS_IBM,,1.4.2,1 Section,Verify that the scheduler API service is protected by RBAC,Do not bind the scheduler service to non-loopback insecure addresses.,automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,aws.iam.policy.condition_external_accounts_configured+aws.iam.audit.user_inactivity_reactivation,,azure.aad.audit.disable_pim+azure.authorization.role_definition.action_configured,,gcp.iam.audit.sa_disabled+gcp.iam.policy.rbac_policy_resource_constraints_present,,oci.iam.policy.statements.external_principals,,ibm.iam.activity.service_id_locked+ibm.iam_policy_management.policy.service_level_scope_defined,,alicloud.ram.chain.audit_role_strip+alicloud.ram.policy.external_entities_configured,,k8s.rbac.serviceaccount.automount_disabled_enabled+k8s.rbac.role.rules_configured,,yes,no
cis_ibm_1.5,CIS_IBM,,1.5,1 Section,Enforce the use of trusted registries using TLS,Transport Layer Security (TLS) is a cryptographic protocol used in this context to protect data in transit. Restricting operations to the use of trusted registries ensures the use of approved container images.,automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.openshift.insecure.registry_check,,,,,,yes,no
cis_ibm_1.6,CIS_IBM,,1.6,1 Section,Restrict patching operations in the annotations for Hyperconverged,"provides a mechanism to customize hyperconverged (HCO) object - The kubevirt OpenShift Virtualization components through the control of patching operations. Although this approach itself does not inherently introduce security risks, enabling have unintended consequences and might not be officially experimental features may benefits of using these options against any supported. It is essential to weigh thepotential security implications before proceeding.",manual,LOW,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,,,,,,,no,no
cis_ibm_1.7,CIS_IBM,,1.7,1 Section,Ensure KSM is disabled,"Kernel Samepage Merging (KSM) is a Linux kernel feature that merges identical memory pages across virtual machines running on a single host, potentially reducing memory usage and improving system performance.",automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.openshift.hyperconverged.ksm_configuration_check,,,,,,yes,no
cis_ibm_1.8,CIS_IBM,1.1.0,1.8,1 Section,Ensure multi-factor authentication (MFA) is enabled for the  account owner,Requires account owner to provide multiple factors of login credentials to authenticate their identity and gain access to IBM Cloud resources.,automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.iam_identity.account.mfa_enabled,,,,,,yes,no
cis_ibm_1.9,CIS_IBM,1.1.0,1.9,1 Section,Ensure multi-factor authentication (MFA) is enabled at the  account level,Requires users to provide multiple factors of login credentials to authenticate their identity and gain access to IBM Cloud resources.,automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.iam_identity.account.mfa_enabled,,,,,,yes,no
cis_ibm_10.1,CIS_IBM,1.1.0,10.1,10 Section,Ensure certificates generated through IBM Cloud Certificate  Manager are automatically renewed before expiration,"You can use the IBM Cloud™ Certificate Manager service dashboard to manage certificates that you obtain from third-party issuers, or order from Certificate Manager, to use with your IBM cloud-based apps or services. You can manually or automatically renew certificates that you order through Certificate Manager. You can also disable the auto-renewal feature after you enable it. You can set a certificate to automatically renew while you're ordering. Or, you can enable auto- renewal after it's conf",automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.certificate_manager.certificate.auto_renewal_enabled,,,,,,yes,no
cis_ibm_2.1,CIS_IBM,,2.1,2 Section,Ensure that the --cert-file and --key-file arguments are set as appropriate,Configure TLS encryption for the etcd service.,automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.openshift.etcd.tls_configuration_check,,,,,,yes,no
cis_ibm_2.1.1.1,CIS_IBM,1.1.0,2.1.1.1,2 Section,Ensure Cloud Object Storage encryption is done with  customer managed keys,Users can store objects in IBM Cloud Object Storage buckets by providing their own encryption keys which get applied at a per object level.,automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.object_storage.bucket.encryption_at_rest_enabled,,,,,,yes,no
cis_ibm_2.1.1.2,CIS_IBM,1.1.0,2.1.1.2,2 Section,Ensure Cloud Object Storage Encryption is set to On with  BYOK,"You can use IBM Cloud encryption key management service, for example Key Protect, to bring your own root key (BYOK) to IBM Cloud and use it to add envelope encryption for data that is stored in IBM Cloud Object Storage buckets.",automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.object_storage.bucket.encryption_at_rest_enabled,,,,,,yes,no
cis_ibm_2.1.1.3,CIS_IBM,1.1.0,2.1.1.3,2 Section,Ensure Cloud Object Storage Encryption is set to On with  KYOK,"You can use IBM Cloud encryption key management services, for example, Hyper Protect Crypto Services to keep and manage exclusive control over the root keys used to add envelop encryption for data that is stored in IBM Cloud Object Storage buckets.",automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.object_storage.bucket.encryption_at_rest_enabled,,,,,,yes,no
cis_ibm_2.1.2,CIS_IBM,1.1.0,2.1.2,2 Section,Ensure network access for Cloud Object Storage is  restricted to specific IP range,IBM Cloud Object Storage bucket firewall restricts all access to data unless the request originates from a list of allowed IP addresses.,automated,CRITICAL,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.object_storage.bucket.no_public_access,,,,,,yes,no
cis_ibm_2.1.3,CIS_IBM,1.1.0,2.1.3,2 Section,Ensure network access for Cloud Object Storage is set to be  exposed only on Private end-points,IBM Cloud Object Storage bucket firewall restricts all access to data unless the request originates from a list of allowed IP addresses that are part of the private subnets only.,automated,CRITICAL,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.object_storage.bucket.no_public_access,,,,,,yes,no
cis_ibm_2.1.4,CIS_IBM,1.1.0,2.1.4,2 Section,Ensure Cloud Object Storage bucket access is restricted by  using IAM and S3 access control,"Access controls on the Cloud Object Storage buckets are governed via IBM Identity and Access Management (IAM). However, some permissions can also be granted (or restricted) via S3 access controls.",automated,MEDIUM,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.cos.activity.bucket_policy_change,,,,,,yes,no
cis_ibm_2.2,CIS_IBM,,2.2,2 Section,Ensure that the --client-cert-auth argument is set to true,Enable client authentication on etcd service.,manual,LOW,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,,,,,,,no,no
cis_ibm_2.2.1.1,CIS_IBM,1.1.0,2.2.1.1,2 Section,Ensure Block Storage is encrypted with customer  managed keys,"By default, IBM Cloud Block Storage provides provider-managed encryption for all data. For enhanced security, customers can bring their own encryption keys and manage them through IBM Key Management Services – Key Protect or Hyper Protect Crypto Services (HPCS). Provider-managed encryption is turned on by default and cannot be turned off.",automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.block_storage.volume.encryption_at_rest_enabled,,,,,,yes,no
cis_ibm_2.2.1.2,CIS_IBM,1.1.0,2.2.1.2,2 Section,Ensure Block Storage is encrypted with BYOK,"By default, IBM Cloud Block Storage provides provider-managed encryption for all data. For enhanced security, customers can bring their own encryption keys and manage them through IBM Key Management Service – Key Protect . The customer can chose to use BYOK instead of provider-managed keys for enhanced security",automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.block_storage.volume.encryption_at_rest_enabled,,,,,,yes,no
cis_ibm_2.2.1.3,CIS_IBM,1.1.0,2.2.1.3,2 Section,Ensure Block Storage is encrypted with KYOK,"By default, IBM Cloud Block Storage provides provider-managed encryption for all data. For enhanced security, customers can bring their own encryption keys and manage them through IBM Key Management Service – Hyper Protect Crypto Services (HPCS). The customer can choose to use BYOK instead of provider-managed keys for enhanced security",automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.block_storage.volume.encryption_at_rest_enabled,,,,,,yes,no
cis_ibm_2.2.2,CIS_IBM,1.1.0,2.2.2,2 Section,Ensure 'OS disk' are encrypted with Customer managed  keys,"By default, IBM Cloud Block Storage provides provider-managed encryption for all data. For enhanced security, customers can bring their own encryption keys and manage them through IBM Key Management Services – Key Protect or Hyper Protect Crypto Services (HPCS). Provider-managed encryption is turned on by default and cannot be turned off.",automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.block_storage.volume.encryption_at_rest_enabled,,,,,,yes,no
cis_ibm_2.2.3,CIS_IBM,1.1.0,2.2.3,2 Section,Ensure 'Data disks' are encrypted with customer managed  keys,"By default, IBM Cloud Block Storage provides provider-managed encryption for all data. For enhanced security, customers can bring their own encryption keys and manage them through IBM Key Management Services – Key Protect or Hyper Protect Crypto Services (HPCS). Provider-managed encryption is turned on by default and cannot be turned off.",automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.block_storage.volume.encryption_at_rest_enabled,,,,,,yes,no
cis_ibm_2.2.4,CIS_IBM,1.1.0,2.2.4,2 Section,Ensure 'Unattached disks' are encrypted with customer  managed keys,"By default, IBM Cloud Block Storage provides provider-managed encryption for all data. For enhanced security, customers can bring their own encryption keys and manage them through IBM Key Management Services – Key Protect or Hyper Protect Crypto Services (HPCS). Provider-managed encryption is turned on by default and cannot be turned off.",automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.block_storage.volume.encryption_at_rest_enabled,,,,,,yes,no
cis_ibm_2.3,CIS_IBM,,2.3,2 Section,Ensure that the --auto-tls argument is not set to true,Do not use self-signed certificates for TLS.,automated,HIGH,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,ibm.openshift.etcd.auto_tls_check,,,,,,yes,no
cis_ibm_2.4,CIS_IBM,,2.4,2 Section,Ensure that the --peer-cert-file and --peer-key-file arguments are set as appropriate,etcd should be configured to make use of TLS encryption for peer connections.,manual,LOW,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,,,,,,,no,no
cis_ibm_2.5,CIS_IBM,,2.5,2 Section,Ensure that the --peer-client-cert-auth argument is set to true,etcd should be configured for peer authentication.,manual,LOW,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,,,,,,,no,no
cis_ibm_2.6,CIS_IBM,,2.6,2 Section,Ensure that the --peer-auto-tls argument is not set to true,Do not use automatically generated self-signed certificates for TLS connections between peers.,manual,LOW,cis_compliance_agent/ibm_agent/ibm_controls_FINAL_20251031_215936.csv,,,,,,,,,,,,,,,no,no
