unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,gcp_checks,updated_gcp_checks,mapped_rule_id
nist_800_171_r2_multi_cloud_3_13_5_3.13.5_Implement_subnetworks_for_publicly_0011,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_13_5: 3.13.5 Implement subnetworks for publicly accessible system components that are physically or logically separated from internal networks,,3_13_5,Multiple,109,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_cloudfunctions_not_publicly_accessible; gcp_cloudfunctions_url_public; gcp_compute_instance_public_ip; gcp_compute_network_acl_allow_ingress_any_port; gcp_compute_firewall_allow_ingress_from_internet_to_tcp_port_22; gcp_compute_firewall_default_restrict_traffic; gcp_compute_instance_no_public_ip; gcp_cloudsql_instance_no_public_access; gcp_cloudsql_snapshots_public_access; gcp_bigquery_cluster_public_access; gcp_storage_account_level_public_access_blocks; gcp_storage_bucket_policy_public_write_access; gcp_storage_bucket_public_access; gcp_storage_bucket_secure_transport_policy; gcp_vertex_ai_notebook_instance_without_direct_internet_access_configured,gcp.cloudfunctions.not.publicly_accessible; gcp.cloudfunctions.url.public; gcp.compute.instance.public_ip; gcp.compute.network.acl_allow_ingress_any_port; gcp.compute.firewall.allow_ingress_from_internet_to_tcp_port_22; gcp.compute.firewall.default_restrict_traffic; gcp.compute.instance.no_public_ip; gcp.cloudsql.instance.no_public_access; gcp.cloudsql.snapshots.public_access; gcp.bigquery.cluster.public_access; gcp.storage.account.level_public_access_blocks; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access; gcp.storage.bucket.secure_transport_policy; gcp.aiplatform.notebook.instance_without_direct_internet_access_configured,gcp.cloudfunctions.function.not_publicly_accessible; gcp.cloudfunctions.function.url_public; gcp.compute.instance.public_ip; gcp.compute.firewall.networkacl_allow_ingress_any_port_configured; gcp.compute.firewall.allow_ingress_from_internet_to_all_ports_gcp_api_ga_attached; gcp.compute.firewall.securitygroup_default_restrict_traffic_configured; gcp.compute.instance.no_public_ip; gcp.cloudsql.instance.no_public_access; gcp.cloudsql.backup.snapshots_public_access_configured; gcp.storage.bucket.level_public_access_blocks; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access; gcp.storage.bucket.secure_transport_policy; gcp.aiplatform.notebook.ai_services_secrets_vault_access_rbac_least_privilege
nist_800_171_r2_multi_cloud_3_13_6_3.13.6_Deny_network_communications_traffic_0012,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_13_6: 3.13.6 Deny network communications traffic by default and allow network communications traffic by exception (i.e., deny all, permit by exception)",,3_13_6,EC2,16,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_compute_networkacl_allow_ingress_any_port; gcp_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_22,gcp.compute.networkacl.allow_ingress_any_port; gcp.compute.securitygroup.allow_ingress_from_internet_to_tcp_port_22,gcp.compute.firewall.allow_ingress_from_internet_to_all_ports_gcp_api_ga_attached
nist_800_171_r2_multi_cloud_3_13_8_3.13.8_Implement_cryptographic_mechanisms_0013,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_13_8: 3.13.8 Implement cryptographic mechanisms to prevent unauthorized disclosure of CUI during transmission unless otherwise protected by alternative physical safeguards,,3_13_8,Multiple,28,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_kms_encryption_enabled; gcp_compute_ssl_enabled; gcp_storage_secure_transport_policy; gcp_opensearch_node_to_node_encryption_enabled,gcp.kms.encryption.enabled; gcp.compute.ssl.enabled; gcp.storage.secure.transport_policy; gcp.opensearch.node.to_node_encryption_enabled,gcp.compute.instance.ssm_enabled; gcp.storage.bucket.secure_transport_policy; gcp.elasticsearch.cluster.domains_node_to_node_encryption_enabled
nist_800_171_r2_multi_cloud_3_14_1_3.14.1_Identify_report_and_correct_syste_0014,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_14_1: 3.14.1 Identify, report, and correct system flaws in a timely manner",,3_14_1,Multiple,16,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_security_command_center_enabled; gcp_logging_enabled,gcp.security.command.center_enabled; gcp_logging_enabled,
nist_800_171_r2_multi_cloud_3_14_2_3.14.2_Provide_protection_from_malicious_c_0015,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_14_2: 3.14.2 Provide protection from malicious code at designated locations within organizational systems,,3_14_2,Multiple,28,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_compute_engine_ssm_enabled; gcp_security_command_center_enabled; gcp_logging_enabled; gcp_ssm_patch_compliance,gcp.compute.engine.ssm_enabled; gcp.security.command.center_enabled; gcp_logging_enabled; gcp.ssm.patch.compliance,gcp.osconfig.patch_deployment.compliant_patching
nist_800_171_r2_multi_cloud_3_14_3_3.14.3_Monitor_system_security_alerts_and_0016,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_14_3: 3.14.3 Monitor system security alerts and advisories and take action in response,,3_14_3,Multiple,22,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_security_command_center_enabled; gcp_logging_enabled; gcp_secret_manager_enabled,gcp.security.command.center_enabled; gcp_logging_enabled; gcp_secret_manager_enabled,
nist_800_171_r2_multi_cloud_3_14_4_3.14.4_Update_malicious_code_protection_me_0017,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_14_4: 3.14.4 Update malicious code protection mechanisms when new releases are available,,3_14_4,GUARDDUTY,9,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_securitycommandcenter_enabled,gcp_securitycommandcenter_enabled,
nist_800_171_r2_multi_cloud_3_14_6_3.14.6_Monitor_organizational_systems_inc_0018,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_14_6: 3.14.6 Monitor organizational systems, including inbound and outbound communications traffic, to detect attacks and indicators of potential attacks",,3_14_6,Multiple,70,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_logging_enabled; gcp_logging_multi_region_enabled; gcp_logging_s3_dataevents_read_enabled; gcp_logging_s3_dataevents_write_enabled; gcp_load_balancing_logging_enabled; gcp_load_balancing_v2_logging_enabled; gcp_security_command_center_enabled; gcp_sql_instance_integration_logging_enabled; gcp_storage_bucket_logging_enabled; gcp_security_command_center_enabled; gcp_vpc_flow_logs_enabled,gcp_logging_enabled; gcp.logging.multi.region_enabled; gcp.logging.s3.dataevents_read_enabled; gcp.logging.s3.dataevents_write_enabled; gcp.compute.logging.enabled; gcp.compute.v2.logging_enabled; gcp.security.command.center_enabled; gcp.sql.instance.integration_logging_enabled; gcp.storage.bucket.logging_enabled; gcp.security.command.center_enabled; gcp.vpc.flow.logs_enabled,gcp.logging.sink.multi_region_enabled; gcp.logging.bucket.read_events_enabled; gcp.logging.bucket.read_events_enabled; gcp.storage.bucket.logging_enabled
nist_800_171_r2_multi_cloud_3_14_7_3.14.7_Identify_unauthorized_use_of_organi_0019,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_14_7: 3.14.7 Identify unauthorized use of organizational systems,,3_14_7,Multiple,70,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_logging_enabled; gcp_logging_multi_region_enabled; gcp_logging_s3_dataevents_read_enabled; gcp_logging_s3_dataevents_write_enabled; gcp_logging_elb_enabled; gcp_logging_elbv2_enabled; gcp_guardduty_enabled; gcp_sql_instance_integration_logging_enabled; gcp_storage_bucket_logging_enabled; gcp_security_command_center_enabled; gcp_vpc_flow_logs_enabled,gcp_logging_enabled; gcp.logging.multi.region_enabled; gcp.logging.s3.dataevents_read_enabled; gcp.logging.s3.dataevents_write_enabled; gcp.logging.elb.enabled; gcp.logging.elbv2.enabled; gcp_guardduty_enabled; gcp.sql.instance.integration_logging_enabled; gcp.storage.bucket.logging_enabled; gcp.security.command.center_enabled; gcp.vpc.flow.logs_enabled,gcp.logging.sink.multi_region_enabled; gcp.logging.bucket.read_events_enabled; gcp.logging.bucket.read_events_enabled; gcp.logging.sink.changes_enabled; gcp.logging.sink.changes_enabled; gcp.storage.bucket.logging_enabled
nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,"3_1_1: 3.1.1 Limit system access to authorized users, processes acting on behalf of authorized users, and devices (including other systems)",,3_1_1,Multiple,158,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_cloudfunctions_not_publicly_accessible; gcp_cloudfunctions_url_public; gcp_compute_instance_public_ip; gcp_compute_instance_service_account_attached; gcp_compute_network_acl_allow_ingress_any_port; gcp_compute_firewall_allow_ingress_from_internet_to_tcp_port_22; gcp_compute_firewall_default_restrict_traffic; gcp_gke_cluster_not_publicly_accessible; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_iam_service_account_no_administrative_privileges; gcp_iam_customer_attached_policy_no_administrative_privileges; gcp_iam_inline_policy_no_administrative_privileges; gcp_iam_no_root_access_key; gcp_iam_root_hardware_mfa_enabled; gcp_iam_root_mfa_enabled; gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused; gcp_iam_user_mfa_enabled_console_access; gcp_sql_instance_no_public_access; gcp_sql_snapshots_public_access; gcp_bigquery_cluster_public_access; gcp_storage_account_level_public_access_blocks; gcp_storage_bucket_policy_public_write_access; gcp_storage_bucket_public_access; gcp_ai_notebook_instance_without_direct_internet_access_configured,gcp.cloudfunctions.not.publicly_accessible; gcp.cloudfunctions.url.public; gcp.compute.instance.public_ip; gcp.compute.instance.service_account_attached; gcp.compute.network.acl_allow_ingress_any_port; gcp.compute.firewall.allow_ingress_from_internet_to_tcp_port_22; gcp.compute.firewall.default_restrict_traffic; gcp.gke.cluster.not_publicly_accessible; gcp.dataproc.cluster.master_nodes_no_public_ip; gcp.iam.service.account_no_administrative_privileges; gcp.iam.customer.attached_policy_no_administrative_privileges; gcp.iam.inline.policy_no_administrative_privileges; gcp.iam.no.root_access_key; gcp.iam.root.hardware_mfa_enabled; gcp.iam.root.mfa_enabled; gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused; gcp.iam.user.mfa_enabled_console_access; gcp.sql.instance.no_public_access; gcp.sql.snapshots.public_access; gcp.bigquery.cluster.public_access; gcp.storage.account.level_public_access_blocks; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access; gcp.ai.notebook.instance_without_direct_internet_access_configured,gcp.cloudfunctions.function.not_publicly_accessible; gcp.cloudfunctions.function.url_public; gcp.compute.instance.public_ip; gcp.compute.instance.service_account_non_default_configured; gcp.compute.firewall.networkacl_allow_ingress_any_port_configured; gcp.compute.firewall.allow_ingress_from_internet_to_all_ports_gcp_api_ga_attached; gcp.compute.firewall.securitygroup_default_restrict_traffic_configured; gcp.dataproc.cluster.master_nodes_no_public_ip; gcp.iam.service_account.administrative_privileges; gcp.iam.policy.no_administrative_privileges; gcp.iam.policy.no_administrative_privileges; gcp.iam.key.access_key_90_days; gcp.iam.policy.root_hardware_mfa_enabled; gcp.iam.policy.root_mfa_enabled; gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused; gcp.iam.user.mfa_enabled_console_access; gcp.storage.bucket.level_public_access_blocks; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access
nist_800_171_r2_multi_cloud_3_1_12_3.1.12_Monitor_and_control_remote_access_s_0021,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_12: 3.1.12 Monitor and control remote access sessions,,3_1_12,Multiple,64,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_logging_enabled; gcp_logging_multi_region_enabled; gcp_logging_s3_dataevents_read_enabled; gcp_logging_s3_dataevents_write_enabled; gcp_load_balancing_logging_enabled; gcp_load_balancing_v2_logging_enabled; gcp_guardduty_enabled; gcp_sql_instance_integration_logging_enabled; gcp_storage_bucket_server_access_logging_enabled; gcp_security_command_center_enabled,gcp_logging_enabled; gcp.logging.multi.region_enabled; gcp.logging.s3.dataevents_read_enabled; gcp.logging.s3.dataevents_write_enabled; gcp.compute.logging.enabled; gcp.compute.v2.logging_enabled; gcp_guardduty_enabled; gcp.sql.instance.integration_logging_enabled; gcp.storage.bucket.server_access_logging_enabled; gcp.security.command.center_enabled,gcp.logging.sink.multi_region_enabled; gcp.logging.bucket.read_events_enabled; gcp.logging.bucket.read_events_enabled; gcp.storage.bucket.server_access_logging_enabled
nist_800_171_r2_multi_cloud_3_1_13_3.1.13_Employ_cryptographic_mechanisms_to_0022,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_13: 3.1.13 Employ cryptographic mechanisms to protect the confidentiality of remote access sessions,,3_1_13,Multiple,16,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_compute_ssl_enabled; gcp_storage_secure_transport_policy,gcp.compute.ssl.enabled; gcp.storage.secure.transport_policy,gcp.compute.instance.ssm_enabled; gcp.storage.bucket.secure_transport_policy
nist_800_171_r2_multi_cloud_3_1_14_3.1.14_Route_remote_access_via_managed_acc_0023,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_14: 3.1.14 Route remote access via managed access control points,,3_1_14,Multiple,80,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_cloudfunctions_not_publicly_accessible; gcp_cloudfunctions_url_public; gcp_compute_instance_public_ip; gcp_compute_network_acl_allow_ingress_any_port; gcp_compute_firewall_allow_ingress_from_internet_to_tcp_port_22; gcp_compute_firewall_default_restrict_traffic; gcp_iam_user_mfa_enabled_console_access; gcp_sql_instance_no_public_access; gcp_sql_snapshots_public_access; gcp_bigquery_cluster_public_access; gcp_storage_account_level_public_access_blocks; gcp_vertex_ai_notebook_instance_without_direct_internet_access_configured,gcp.cloudfunctions.not.publicly_accessible; gcp.cloudfunctions.url.public; gcp.compute.instance.public_ip; gcp.compute.network.acl_allow_ingress_any_port; gcp.compute.firewall.allow_ingress_from_internet_to_tcp_port_22; gcp.compute.firewall.default_restrict_traffic; gcp.iam.user.mfa_enabled_console_access; gcp.sql.instance.no_public_access; gcp.sql.snapshots.public_access; gcp.bigquery.cluster.public_access; gcp.storage.account.level_public_access_blocks; gcp.aiplatform.notebook.instance_without_direct_internet_access_configured,gcp.cloudfunctions.function.not_publicly_accessible; gcp.cloudfunctions.function.url_public; gcp.compute.instance.public_ip; gcp.compute.firewall.networkacl_allow_ingress_any_port_configured; gcp.compute.firewall.allow_ingress_from_internet_to_all_ports_gcp_api_ga_attached; gcp.compute.firewall.securitygroup_default_restrict_traffic_configured; gcp.iam.user.mfa_enabled_console_access; gcp.storage.bucket.level_public_access_blocks; gcp.aiplatform.notebook.ai_services_secrets_vault_access_rbac_least_privilege
nist_800_171_r2_multi_cloud_3_1_2_3.1.2_Limit_system_access_to_the_types_of_t_0024,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_2: 3.1.2 Limit system access to the types of transactions and functions that authorized users are permitted to execute,,3_1_2,Multiple,156,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_cloudfunctions_not_publicly_accessible; gcp_cloudfunctions_url_public; gcp_compute_instance_public_ip; gcp_compute_instance_service_account_attached; gcp_compute_firewall_allow_ingress_any_port; gcp_compute_firewall_allow_ingress_from_internet_to_tcp_port_22; gcp_compute_firewall_default_restrict_traffic; gcp_gke_cluster_not_publicly_accessible; gcp_dataproc_master_nodes_no_public_ip; gcp_iam_service_account_no_administrative_privileges; gcp_iam_custom_role_no_administrative_privileges; gcp_iam_no_root_access_key; gcp_iam_root_hardware_mfa_enabled; gcp_iam_root_mfa_enabled; gcp_iam_service_account_key_unused; gcp_iam_service_account_console_access_unused; gcp_iam_service_account_mfa_enabled_console_access; gcp_sql_instance_no_public_access; gcp_sql_snapshots_public_access; gcp_bigquery_dataset_public_access; gcp_storage_account_level_public_access_blocks; gcp_storage_bucket_policy_public_write_access; gcp_storage_bucket_public_access; gcp_vertex_ai_notebook_instance_without_direct_internet_access_configured,gcp.cloudfunctions.not.publicly_accessible; gcp.cloudfunctions.url.public; gcp.compute.instance.public_ip; gcp.compute.instance.service_account_attached; gcp.compute.firewall.allow_ingress_any_port; gcp.compute.firewall.allow_ingress_from_internet_to_tcp_port_22; gcp.compute.firewall.default_restrict_traffic; gcp.gke.cluster.not_publicly_accessible; gcp.dataproc.master.nodes_no_public_ip; gcp.iam.service.account_no_administrative_privileges; gcp.iam.custom.role_no_administrative_privileges; gcp.iam.no.root_access_key; gcp.iam.root.hardware_mfa_enabled; gcp.iam.root.mfa_enabled; gcp.iam.service.account_key_unused; gcp.iam.service.account_console_access_unused; gcp.iam.service.account_mfa_enabled_console_access; gcp.sql.instance.no_public_access; gcp.sql.snapshots.public_access; gcp.bigquery.dataset.public_access; gcp.storage.account.level_public_access_blocks; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access; gcp.aiplatform.notebook.instance_without_direct_internet_access_configured,gcp.cloudfunctions.function.not_publicly_accessible; gcp.cloudfunctions.function.url_public; gcp.compute.instance.public_ip; gcp.compute.instance.service_account_non_default_configured; gcp.compute.firewall.networkacl_allow_ingress_any_port_configured; gcp.compute.firewall.allow_ingress_from_internet_to_all_ports_gcp_api_ga_attached; gcp.compute.firewall.securitygroup_default_restrict_traffic_configured; gcp.dataproc.cluster.master_nodes_no_public_ip; gcp.iam.service_account.administrative_privileges; gcp.iam.policy.no_administrative_privileges; gcp.iam.key.access_key_90_days; gcp.iam.policy.root_hardware_mfa_enabled; gcp.iam.policy.root_mfa_enabled; gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused; gcp.iam.user.mfa_enabled_console_access; gcp.bigquery.dataset.public_access_configured; gcp.storage.bucket.level_public_access_blocks; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access; gcp.aiplatform.notebook.ai_services_secrets_vault_access_rbac_least_privilege
nist_800_171_r2_multi_cloud_3_1_20_3.1.20_Verify_and_control_limit_connection_0025,MULTI_CLOUD,NIST_800-171,nist_800_171_r2,R2,,3_1_20: 3.1.20 Verify and control/limit connections to and use of external systems,,3_1_20,Multiple,28,automated,,,NIST_800-171_R2_controls_with_checks.csv,gcp_compute_networkacl_allow_ingress_any_port; gcp_compute_firewall_allow_ingress_from_internet_to_tcp_port_22; gcp_compute_firewall_default_restrict_traffic; gcp_storage_account_level_public_access_blocks,gcp.compute.networkacl.allow_ingress_any_port; gcp.compute.firewall.allow_ingress_from_internet_to_tcp_port_22; gcp.compute.firewall.default_restrict_traffic; gcp.storage.account.level_public_access_blocks,gcp.compute.firewall.allow_ingress_from_internet_to_all_ports_gcp_api_ga_attached; gcp.compute.firewall.securitygroup_default_restrict_traffic_configured; gcp.storage.bucket.level_public_access_blocks
